######################################
# Bloody Rally Show translations file 
# Locale: Lithuanian
# Author: Tomas Varaneckas
# Contact: tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland 
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
# {0} - curse word (crap)
cut.resp.drift.2,O, {0}...
# {0} - curse word (crap)
cut.resp.drift.3,{0}, bus sudėtinga,.
cut.resp.drift.4,Gerai, aš susitvarkysiu.
cut.resp.drift.5,Gerai.
# {0} - name of character (i.e. Brace)
cut.resp.drift.6,Su malonumu, {0}.
cut.resp.drift.7,Taip pone!
cut.resp.drift.8,Tai bus atlikta slystant šonu.
cut.resp.drift.9,Aš tą padaryčiau driftindamas net jei neprašytum!
cut.resp.drift.10,Daugiau nieko nesakyk!
# {0} - insult singular (clown)
cut.resp.drift.11,Manai nesugebėsiu? {0}!

# In block blow, {0} will be second part of the sentence, generated somewhere 
# (i.e. for your trouble, you will receive $1000)
cut.reward.part.1,Už tavo rūpesčius {0}.
cut.reward.part.2,Jei tau pavyks, {0}.
cut.reward.part.3_us,Jei mūsų nenuvilsi, {0}.
cut.reward.part.3_me,Jei manęs nenuvilsi, {0}.
cut.reward.part.4,Jei tai nutiks, {0}.
cut.reward.part.5,Jei nesusiknisi, {0}.
cut.reward.part.6,Jei pasiseks, {0}.

# Same here, {0} will be second part of sentence generated somewhere
# (i.e. if you fail me like you always do, I will think of some punishment)
cut.punish.part.1,Jei prisidirbsi, {0}!
cut.punish.part.2,Jei tau nepavyks, {0}.
cut.punish.part.3,Jei mane nuvilsi, kaip visados tą darai, {0}!
cut.punish.part.4,Jei susiknisi, {0}!
cut.punish.part.4_1,Jei suknisi šitą reikalą, {0}!
cut.punish.part.4_2,Jei tai suknisi, {0}!
cut.punish.part.5,Jei kažkaip sugebėsi susiknisti, {0}!
cut.punish.part.6,Jei to nepadarysi, {0}.

# In block below {0} will be generated sentence with reward part, {1} with punishment
# (i.e: If you succeed, you will get $1000, otherwise I will puncture your tires)
cut.rew.pun.part.1,Atlik tai, ir {0}, bet jei nesugebėsi, {1}!
cut.rew.pun.part.2,Už atliktą darbą {0}, bet jei nusiplausi, {1}!
cut.rew.pun.part.3,Jei tai atsitiks, {0}, kitu atveju {1}!
cut.rew.pun.part.4,Padaryk tai, ir {0}, Bet yra ir bauda už nevykdymą. {1}!
cut.rew.pun.part.5,Jei tai padarysi, {0}. Bet negalvok, kad atleisiu jei prisidirbsi. {1}!
cut.rew.pun.part.6,{0}. Bet nesugalvok manęs pavesti, {1}!
cut.rew.pun.part.7,Už vargą {0}. Bet jei neįvykdysi, {1}!
cut.rew.pun.part.8,Už darbą {0}, bet jei nesugebėsi, {1}.
cut.rew.pun.part.9,Jei pasiseks, {0}, bet nuvilk mane kaip visada, ir {1}!

# Rewards told by government agent. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
# {0} will be a number
cut.rew.gov.cash.1,tu gausi ${0}
cut.rew.gov.cash.2,pervesim tau ${0}
cut.rew.gov.cash.3,duosim tau ${0}
cut.rew.gov.cash.4,mes tau sumokėsim ${0}
cut.rew.gov.cash.5,aš tau duosiu ${0}
cut.rew.gov.car,aš tau asmeniškai nupirksiu naują automobilį
cut.rew.gov.pts,aš paredaguosiu rezultatus, tu gausi {0} papildomų taškų už šias lenktynes
cut.rew.gov.rnd,tavęs lauks labai maloni staigmena
cut.rew.gov.aero,mano mechanikai patvarkys tau AERO
cut.rew.gov.turbo,mechanikai pakeis tavo TURBINĄ į didesnę
cut.rew.gov.engine,mechanikai pareguliuos tavo ribotuvą, kad patobulinti tau VARIKLĮ
cut.rew.gov.gears,tavo PAVAROS bus pagreitintos
cut.rew.gov.grip,duosim tau naujas padangas, turėsi geresnius RATUS
cut.rew.gov.none,nieko negausi! Ha ha

# Rewards told by other racer. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
# {0} will be a number
cut.rew.racer.cash.1,mano santaupyti ${0} bus tavo
cut.rew.racer.cash.2,duosiu tau maisto kuponų, kurių vertė ${0}
cut.rew.racer.cash.3,atiduosiu tau savo kišenių turinį. Turiu apie ${0}
cut.rew.racer.cash.4,pasiskolinsiu ${0} iš banko, kad tau sumokėti
cut.rew.racer.cash.5,duosiu tau ${0}
cut.rew.racer.car,atiduosiu tau savo ką tik nupirktą naują automobilį
cut.rew.racer.pts,turiu draugą, kuris gali pakeisti rezultatus, už lenktynes gausi {0} papildomų taškų
cut.rew.racer.rnd,bus tikrai verta
cut.rew.racer.aero,turiu minčių, kaip patobulinti tavo AERO su šiek tiek lipnios juostos ir WD-40
cut.rew.racer.turbo,nupoliruosiu tau TURBINĄ
cut.rew.racer.engine,pakeisiu tavo VARIKLĮ į šiek tiek galingesnį
cut.rew.racer.gears,sudėsiu tau trumpesnes PAVARAS
cut.rew.racer.grip,apkeisiu savo visiškai naujus RATUS į tavo nusitrynusius
cut.rew.racer.none,visiškai nieko negausi! Ha ha ha

# Punishments told by government agent. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
cut.punish.gov.cash.1,prarasi ${0}
cut.punish.gov.cash.2,turėsi mums sumokėti ${0}
cut.punish.gov.cash.3,tavo mašinos draudimas pabrangs ${0}
cut.punish.gov.cash.4,aš nuimsiu ${0} nuo tavo banko sąskaitos
cut.punish.gov.cash.5,turėsi sumokėti ${0} už 100 deimantų mobilioje programėlėje kurią vakar parsisiunčiau
cut.punish.gov.car,aš asmeniškai susprogdinsiu tavo mašiną į gabaliukus su Pėsčiųjų Patranka. Joks mechanikas nebesugebės jos surinkti atgal
cut.punish.gov.pts,paleisiu duombazės užklausą kad nuimti tau taškų, gal kokius {0} 
cut.punish.gov.rnd,padarysiu ką nors tokio baisaus, kad jie turės apie tai paskelbti per vakaro žinias. Ir patikėk, ten bus tavo nuotrauka
cut.punish.gov.aero,paprašysiu mechanikų, kad įgrūstų tau {0} į groteles, kad pamažėtų tavo AERO
cut.punish.gov.turbo,aš savo plikomis rankomis sugrūsiu tau {0} į tavo TURBINĄ
cut.punish.gov.engine,mes išimsime keletą atsitiktinių dalių iš tavo VARIKLIO
cut.punish.gov.gears,pripilsim tau {0} į greičių dėžę, įdomu kaip po to jungsis BĖGIAI
cut.punish.gov.grip,paprašysiu mechaniko, kad įtrintų {0} tau į RATUS, ir dar po to gerai pamasažuotų
cut.punish.gov.none,nieko blogo nenutiks

# Punishments told by other racer. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
cut.punish.racer.cash.1,turėsi nusipirkti rizikingų TSLA puts'ų už ${0} 
cut.punish.racer.cash.2,turėsi man sumokėti ${0}
cut.punish.racer.cash.3,turėsi man duoti arba ${0}, arba tą kietą Casio laikrodį kurį dėvi
cut.punish.racer.cash.4,nusiurbsiu tavo kuro už ${0}
cut.punish.racer.cash.5,turėsi man nupirkti 500 deimantų šitoj naujoje mobilioje programėlėje, kurią ką tik parsisiunčiau. Su 75% nuolaida tau kainuos tik ${0}
# "Lionard 125" should not be translated, it's a model name of cheapest car in the game
cut.punish.racer.car,apsikeisim automobiliais. Dabar vairuoju apdaužytą Lionard 125, vietinis laužynas juo jau senai domisi
cut.punish.racer.pts,turiu draugą hakerį, kuris sumažins tavo rezultatą. Prarasi nemažai taškų, sakykime {0}
cut.punish.racer.rnd,pasuksiu nelaimės ratą ir parinksiu atsitiktinį bjaurų dalyką, kurį padarysiu arba tau, arba tavo mašinai
cut.punish.racer.aero,įgrūsiu tau į groteles {0}, kad sumažinti tavo AERO
cut.punish.racer.turbo,sugrūsiu {0} į tavo TURBINĄ
cut.punish.racer.engine,pripilsiu tau {0} į VARIKLĮ
cut.punish.racer.gears,pripilsiu tau {0} į greičių dėžę, įdomu kaip po to jungsis BĖGIAI
cut.punish.racer.grip,įtrinsiu {0} į tavo RATUS
cut.punish.racer.none,nieko blogo nenutiks

### Shield mission cutscene

cut.shield.req,Štai tau Galios Laukas ir kelios papildomos baterijos. Padėkosi man vėliau.
cut.shield.intro.1,Matau šį sezoną tau nekaip sekasi. Nusprendėme kitame etape tau truputį padėti.
# {0} will be a plural insult
cut.shield.intro.2,Panašu, kad kiti {0} prie tavęs visą laiką lenda ir kabinėjasi. Imk šį tą, kas padės išlyginti jėgas.

cut.shield.descr,Lenktyniauk su Galios Skydu
cut.shield.tip,Prisimink trečią Niutono dėsnį

### Make car come last 

# {0} - clown
cut.finlast.req,Duosiu tau ginklą, ir pažymėsiu taikinį tavo ekrane. Padaryk kad tas {0} pasigailėtų!

# {0} - player name, {1} - vegan burger
cut.finlast.racer.intro.1,Ei, {0}! Noriu paprašyti paslaugos. Vienas lenktynininkas vakar kažką krapštė prie mano duslintuvo, šiandien žiūriu, o ten sugrūstas {1}! Noriu atsikeršyti!
# {0} - player name, {1} - vegan olive oil
cut.finlast.racer.intro.2,{0}, palauk. Man reikia pagalbos. Vienas iš lenktyninkų vakar kažką darė sėdėdamas mano mašinoje. Šiandien ryte žiūriu, vairas limpa. Pauostau, o ten {1}! Reikia atsikeršyti!

# {0} - vegan olive oil
cut.finlast.gov.intro.1,Nepatikėsi. Vienas iš tavo draugelių klounų vakar buvo įsibrovęs į mano kabinetą ir kažkuo ištepliojo klaviaturą, viskas limpa! Man atrodo ten {0}. Noriu, kad parodytum jiems, kas nutinka, kai erzini SOFACT.
# {0} - clown
cut.finlast.gov.intro.2,Klausyk, yra toks vienas {0}, labai jo nemėgstu. Padarykime, kad jo gyvenimas taptų tikru pragaru.

cut.finlast.tip,Taikinys bus pažymėtas

# {0} - name, {1} - position number
cut.finlast.descr,Padaryk, kad {0} atvažiuotų {1} arba žemiau

### Assassinate mission cutscene (the most complex one)

# {0} is a singular noun defining a person
# {1} is part of sentence telling what the person did
# {2} is the second part telling what the person did
# {3} is the third part with circumstances
cut.ass.beg1.1,Yra čia vienas toks {0}, kuris {1} {2}, {3}
cut.ass.beg1.2,Kaip man čia švelniai išsireikšti. Vienas {0} {1} {2}, {3}
cut.ass.beg1.3,Pasakysiu tiesiai. {0} {1} {2}, {3}

# Same as beg1, but for 2 people
cut.ass.beg2.1,Porelė {0} {1} {2}, {3}
cut.ass.beg2.2,Kaip čia man švelniau išsireikšti. Du {0} {1} {2}, {3}

# Same as beg1 & beg2, but for 3+ people
cut.ass.beg3.1,Yra keletas {0} {1} {2}, {3}
cut.ass.beg3.2,Kaip čia švelniau išsireikšti. Keletas {0} {1} {2}, {3}

# Endings for singular target
cut.ass.end1.1,Jo radimosi vieta bus pažymėta tavo borto kompiuteryje lenkynių pradžioje.
# {0} - singular insult (i.e. clown)
cut.ass.end1.2,Padaryk kad tas {0} dingtų, gerai?
cut.ass.end1.3,Tegul jis patikrina tavo mašinos dugną.
cut.ass.end1.4,Ištaškyk jį.
cut.ass.end1.5,Paskraidink jį.
# {0} - singular insult (i.e. clown)
cut.ass.end1.6,Norėčiau, kad tas {0} atsidurtų ant neštuvų.
cut.ass.end1.7,Pravežk jį ant savo kapoto.
cut.ass.end1.8,Tu juk supranti ko aš norėčiau?

# Endings for two targets
cut.ass.end2.1,Jų koordinatės bus pažymėtos tavo borto kompiuteryje lenkynių pradžioje.
# {0} - plural insult (i.e. clowns)
cut.ass.end2.2,Padaryk, kad tie du {0} dingtų, gerai?
cut.ass.end2.3,Tegul jie patikrina tavo mašinos dugną.
cut.ass.end2.4,Ištaškyk juos, gerai?
cut.ass.end2.5,Paskraidink juos.
# {0} - curse adjective (i.e. friggin strecher)
cut.ass.end2.6,Būtų gerai, kad tie abu {0} atsidurtų neštuvuose.
cut.ass.end2.7,Pavėžink juos abu ant kapoto.

# Endings for three+ targets
# end3.1 is used as end2.1
# {0} - plural insult (i.e. clowns)
cut.ass.end3.2,Padaryk, kad visi tie {0} dingtų, gerai?
# {0} - plural insult (i.e. clowns)
cut.ass.end3.3,Rask juos visus, tegul tie {0} patikrina tavo automobilio dugną.
# {0} - plural insult (i.e. clowns)
cut.ass.end3.4,Padaryk, kad visi tie {0} išsitaškytų, gerai?
# end3.5 is used as end2.5
# {0} - plural insult (clowns) {1} - curse adjective (i.e. friggin strecher)
cut.ass.end3.6,Norėčiau, kad visi tie {0} būtų išnešti ant {1} neštuvų.
# {0} - plural insult (i.e. clowns)
cut.ass.end3.7,Tegul visi tie {0} pasivažinėja ant tavo kapoto.

# Mid sentences for 1 target
# {0} is some randomized person name
cut.ass.mid1.1,Jo vardas {0}.
# {0} is some randomized person name (repeated twice in this sentence), {1} - curse adjective
# Example: John Smith. Friggin John Smith.
cut.ass.mid1.2,{0}.{1} {0}.
cut.ass.mid1.3,Jis {0}.
# {1} will be insult singular, i.e. clown
cut.ass.mid1.4,Mes radom tą {1}, jis yra {0}.
# {1} will be insult singular, i.e. clown
cut.ass.mid1.5,{0}. Man tas {1} labai nepatinka.

# Mid sentences for 2+ targets
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.1,Žinau kas tie {1} {0}.
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.2,Tie {1} {0}.
cut.ass.mid2.3,{0}!
# {0} will be plural insult (clowns)
cut.ass.mid2.4,Pasirūpink, kad tie {0} nukentėtų.
# {1} will be insult plural, i.e. clowns
cut.ass.mid2.5,{0}. Man tie visi {1} žiauriai nepatinka.

# These cannot be deleted, if you can't come up with something unique, just repeat some 
# Singular forms
cut.ass.target1.1,Hipsteris
cut.ass.target1.2,Dundukas
cut.ass.target1.3,Klounas
cut.ass.target1.4,Strymeris
cut.ass.target1.5,Kūrėjas
cut.ass.target1.6,YouTuberis
cut.ass.target1.7,Influenceris
cut.ass.target1.8,Brokeris
cut.ass.target1.9,Melagis
cut.ass.target1.10,SOFACT priešas
cut.ass.target1.11,Žurnalistas
cut.ass.target1.12,Maištininkas
cut.ass.target1.13,Šovinistas

# These cannot be deleted, if you can't come up with something unique, just repeat some 
# Plural forms
cut.ass.target2.1,Hipsteriai
cut.ass.target2.2,Dundukai
cut.ass.target2.3,Klounai
cut.ass.target2.4,Streameriai
cut.ass.target2.5,Kūrėjai
cut.ass.target2.6,YouTuberiai
cut.ass.target2.7,Influenceriai
cut.ass.target2.8,Brokeriai
cut.ass.target2.9,Melagiai
cut.ass.target2.10,SOFACT priešai
cut.ass.target2.11,Žurnalistai
cut.ass.target2.12,Maištininkai
cut.ass.target2.13,Šovinistai

# Full sentence will look like: Somebody [messed with] somebody
cut.ass.did.1,susidėjo su
cut.ass.did.2,prisižaidė su
cut.ass.did.3,terliojosi su
cut.ass.did.4,pasidarė selfį su
# If in your language "messed with me" and "stole from me" have different ways of saying, 
# just create something that will look like ones above instead!
cut.ass.did.5,knisosi su

# Full sentence will look like: Somebody did something with [me]
# part from above will be used, try to make them compatible
cut.ass.harmed.1,manim
cut.ass.harmed.2,bachūriuku, apie kurį tau nereikėtų žinoti
cut.ass.harmed.3,kai kuo svarbiu
cut.ass.harmed.4,SOFACT prezidentu
cut.ass.harmed.5,Valdybos nariais
cut.ass.harmed.6,SOFACT
cut.ass.harmed.7,tavo draugu
cut.ass.harmed.8,mano draugu
cut.ass.harmed.9,man brangiu žmogum
cut.ass.harmed.10,giminaičiu
cut.ass.harmed.11,ne tuo čiuveliu
cut.ass.harmed.12,ne ta chebryte
cut.ass.harmed.13,mūsų socialinės medijos influenceriu

# Additional circumstance for singular target. Will be attached to the end of sentence.
cut.ass.andwhat1.1,ir manė, kad galės pasiplauti.
cut.ass.andwhat1.2,ir nepatikėsi, ką jis po to padarė duše!
cut.ass.andwhat1.3,ir nutekino šiek tiek... emm... Jautrios informacijos.
cut.ass.andwhat1.4,ir taip ir neatsiprašė!
cut.ass.andwhat1.5,ir manė, kad niekas nepastebės.
cut.ass.andwhat1.6,lyg rytoj dangus griūtų.
# {0} - insult singular (clown)
cut.ass.andwhat1.7,ir tuomet pasakė "Tu esi {0}"...

# Additional circumstance for plural target. Will be attached to the end of sentence.
cut.ass.andwhat2.1,ir mane jie galės tiesiog pasiplauti.
cut.ass.andwhat2.2,ir tu nepatikėsi ką jie po to pridirbo duše!
# the rest of andwhat2 is used directly from andwhat1

cut.ass.tip,Pasinaudok Foto Režimu, kad susirasti taikinius ir suplanuoti savo veiksmus

### Hit Objects Cutscene

cut.hitobj.intro.racer.1,Pastebėjau, kad tau nekaip sekasi vairuoti, tai gal ta proga norėtum susilažinti?
cut.hitobj.intro.racer.2,Lygių Teisių Kontrolierius paprašė paslaugos. Jei padėsi, aš pasidalinčiau su tavim uždarbiu, sutinki?
cut.hitobj.intro.racer.3,Tavo vairavimas man paliko įspūdį, noriu tau pasiūlyti šį iššūkį.
cut.hitobj.intro.racer.4,Žinai, tiesiog lenktyniauti nuobodu, siūlau tau lažybas.
cut.hitobj.intro.racer.5,Ar esi pasiruošęs papildomiems iššūkiams?
cut.hitobj.intro.racer.6,Man reikia tavo pagalbos, negaliu to padaryti vienas.

cut.hitobj.intro.gov.pos.1,Mūsų žiūrovai dievina, kai viskas išvartoma. Tai štai, ką tau reikės atlikti.
cut.hitobj.intro.gov.pos.2,Aš čia su kai kuo susilažinau, jis sakė tu to nesugebėsi. Įrodyk atvirkščiai.
cut.hitobj.intro.gov.pos.3,Šiandien neturiu nuotaikos, ir niekas manęs taip nepralinksmina, kaip visur aplink skraidantis šlamštas. 
cut.hitobj.intro.gov.pos.4,Mūsų valytojai paskutiniu metu visiškai aptingo, ir aš turiu planą, kaip priverst juos gerai paprakaituoti.
cut.hitobj.intro.gov.pos.5,Drauge, aš tau turiu labai linksmą užduotį.

# {0} insult plural (clowns), {1} - curse adverb (friggin time)
cut.hitobj.intro.gov.neg.1,Klausyk. Jūs {0} bet kaip vairuodami visą laiką viską išvartot. Mane tai jau užkniso.
cut.hitobj.intro.gov.neg.2,Čia paskutiniu metu pas mus labai trūksta resursų. Tai paprašysiu gražiai.
# {0} insult plural (clowns)
cut.hitobj.intro.gov.neg.3,Šiandien aš norėčiau tvarkos. Viskas turi likti savo vietose. Jūs {0} geriau vairuokit atsargiau!

# {0} will be a noun (i.e: cone)
cut.hitobj.req.negative.1,Jei numuši {0}, bus blogai
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.negative.2,Nenumušk daugiau kaip {0} {1}
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.positive,Numušk {0} {1}
# I.e. Porta Potties Hit, or John Smith hit
cur.hitobj.req.progress,Numušiau {0}

# Will be used in "Hit 1 cone", or "Do not hit a single cone"
cut.hitobj.o.traffic_cone,Kūgį
cut.hitobj.o.porta_potty,Lauko Tūliką
cut.hitobj.o.bush,Krūmą
cut.hitobj.o.pedestrian,Pėstįjį
cut.hitobj.o.snowman,Sniego Senį

# Will be used in "Hit 2 cones", or "Do not hit more than 2 cones"
cut.hitobj.o.traffic_cones,Kūgius
cut.hitobj.o.porta_potties,Lauko Tūlikus
cut.hitobj.o.bushes,Krūmus
cut.hitobj.o.pedestrians,Pėsčiuosius
cut.hitobj.o.snowmen,Sniego Senius

cut.hitobj.tip.neg,Venk įvažiuoti į pažymėtus objektus, bet kokia kaina
cut.hitobj.tip.pos,Ieškok pažymėtų objektų

# Reward short names
# 12 PTS (short for points, use same as in terms)
cut.rew.short.pts,{0} Tšk
cut.rew.short.next_car,Automobilis
cut.rew.short.aero,Aero +1
cut.rew.short.engine,Variklis +1
cut.rew.short.gears,Bėgiai +1
cut.rew.short.turbo,Turbo +1
cut.rew.short.grip,Ratai +1

# Punishment short names
# -12 PTS (short for points, use same as in terms)
cut.pun.short.pts,-{0} Tšk
cut.pun.short.lose_car,Prarasi Auto
cut.pun.short.aero,Aero -1
cut.pun.short.engine,Variklis -1
cut.pun.short.gears,Bėgiai -1
cut.pun.short.turbo,Turbo -1
cut.pun.short.grip,Ratai -1

# Will be used in mid sentence, like: "Hit 4 cones while driting"
cut.while_drifting,drifto metu

cut.short.full_throttle,Iššūkis: Gazas Dugnas
cut.short.tiny_car,Iššūkis: Maža Mašina
cut.short.huge_car,Iššūkis: Didelė Mašina
cut.short.inv_steer,Iššūkis: Atvirkščias Vairas
cut.short.shield,Iššūkios: Galios Laukas
cut.short.weaponize,Iššūkis: Visi Ginkluoti

# Will be used in sentence like "Assasinate John Smith"
cut.assassinate.1,Pašalink {0} 
# Will be used in sentence like "Assasinate 3 Hipsters"
cut.assassinate.2,Pašalink {0} {1}
# Will be used in end of sentence like "Hipsters assasinated", or "John Smith assasinated"
cut.assassinated,Pašalinta {0}

### Car Prank mission cutscene

cut.prank.gov.laugh.1,*Žvengia visu balsu*
# {0} - curse word (crap)
cut.prank.gov.laugh.2,Ha ha! {0}
# {0} - curse word (crap)
cut.prank.gov.laugh.3,{0}, jie mane nužudys!
cut.prank.gov.laugh.4,*Kikena*
cut.prank.gov.laugh.5,*Mėgina nesijuokti*
cut.prank.gov.laugh.6,*Krizena*

cut.prank.player.react.1,Turiu pripažinti, juokas užkrečiamas

cut.prank.player.react.2,Kas čia taip blin juokinga?
# {0} will be a government agent name
cut.prank.player.react.3,Turiu nuojautą, kad man bus visiškai nejuokinga, ar ne, {0}?
# {0} will be a government agent name
cut.prank.player.react.4,Gerai, pasakyk ir man tą bajerį, {0}.
cut.prank.player.react.5,Praeitą kartą, kai girdėjau šį juoką, man buvo visiškai nejuokinga.
cut.prank.player.react.6,Kodėl mane apėmė bloga nuojauta?


cut.prank.player.react2.1,Tu tikriausiai juokauji
cut.prank.player.react2.2,KĄ?!
# {0} - plural insult (clowns)
cut.prank.player.react2.3,Kas jie? Pasakyk vardus! {0} sumokės!
# {0} - curse word (crap)
cut.prank.player.react2.4,O {0}...
# {0} - curse word (crap)
cut.prank.player.react2.5,{0}...
cut.prank.player.react2.6,{0}!
# {0} and {1} - curse word (crap)
cut.prank.player.react2.7,{0}...
cut.prank.player.react2.8,{0}, {1}.
cut.prank.player.react2.9,Nu ir dzin!
# {0} - car model
cut.prank.player.react2.10,Ką tik perdažiau savo {0}...
# When player has no car, he will say "And I just repainted my sneakers"
cut.prank.player.react2.10_2,kedus

# {0} - curse word (crap)
cut.prank.tiny_car.1,Nepatikėsi kas nutiko! Tavo mašina! {0}! Jie tave patrolino ir ją sumažino. Dabar turėsi vairuoti su pulteliu, nes tavo subinė ten netilps. Nuostabu!
# {0} - random laughter from above
cut.prank.tiny_car.2,Laboratorijoje kažkas ant tavo mašinos išbandė sumažinimo spindulį. Nepergyvenk, štai tau pultelis, vis dar galėsi vairuoti, bet bus sunku. {0}.
cut.prank.tiny_car.3,Ar matei tą senovinį filmą Skruzdelės? Tau teks jį išgyventi!
cut.prank.tiny_car.4,Žinau kad skambės keistai, bet garaže įvyko incidentas. Netyčia iššovė sumažinimo spindulys, ir pataikė į tavo mašiną. Štai tau pultelis, panaudok jį kitose lenktynėse.

cut.prank.tiny_car.descr,Lenktyniauk sumažintas
cut.prank.tiny_car.tip,Gali pralįsti pro tarpelius, pro kuriuos anksčiau nebūtum tilpęs

# {0} - curse word (crap)
cut.prank.huge_car.1,Nepatikėsi kas nutiko! Tavo mašina! {0}! Jie ją padidino. Tikėkimės surasi peraugusį androidą, kad galėtum ją vairuoti.
# {0} - random laughter from above
cut.prank.huge_car.2,Kai kas laboratorijoje išbandė dalelių išretinimo spindulį tiesiai ant tavo mašinos. Nesiparink, galėsi ją valdyti nuotoliniu būdu. {0}
cut.prank.huge_car.3,Ar matei tuos senus filmus apie Godzilą? Žinoma matei, tu juk iš to laikotarpio. Ai tiesa, tavo mašiną padidino. Sėkmės.
cut.prank.huge_car.4,Žinau, kad skambės be ryšio, bet garaže nutiko incidentas. Iššovė dalelių išretinimo spindulys ir pataikė tiesiai į tavo mašiną. Gerai kad bent ne tau į veidą. Štai pultelis, turėsi su juo valdyti mašiną kitose lenktynėse.

cut.prank.huge_car.descr,Lenktyniauk padidintas
cut.prank.huge_car.tip,Didesnis dydis reiškia daugiau žalos kitiems automobiliams!

# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.1,Nepatikėsi kas nutiko! Tavo mašiną! {0}! Jie sugrūdo {1} į tavo droselio vožtuvą. Aš jau žvengiu, įsivaizduodamas kaip vairuosi savo mašiną!
# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.2,{0}! Tie idijotai vėl knisosi su tavo mašina! Šį kartą jie įgrūdo {1} tau į droselį. Man juokinga net pagalvoti, kaip tu dabar vairuosi!
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.3,Nepatikėsi, kas nutiko! Tie {0} prigrūdo {1} tau į droselio vožtuvą. Man juokinga vien pagalvojus, kaip dabar vairuosi!
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.4,Nepatikėsi! {0}! Jie sukišo {1} į tavo droselio vožtuvą. Žvengiu pagalvojęs kaip tu vairuosi!
cut.prank.full_throttle.5,Tu tik nesupyk, bet čia toks mechanikas stažuotojas krapštėsi su tavo mašina, ir tikriausiai sujungė ne tuos laidus. Išbandyk stabdžius. *Bando išlaikyti rimtą veidą*

cut.prank.full_throttle.descr,Lenktyniauk su užstrigusiu gazo pedalu
cut.prank.full_throttle.tip,Susikoncentruok į vairavimą ir stenkis išvengti kliūčių

# {0} - crap
cut.prank.inv_steer.1,Nepatikėsi, kas buvo! Tavo mašina! {0}! Jie uždėjo vairą atvirkščiai. Hahah, Aš asmeniškai stebėsiu kaip tau seksis vairuoti!
cut.prank.inv_steer.2,Mes čia apmokėm naujoką mechaniką, ir jam šiek tiek nepasisėkė sujungti laidus taip, kaip priklauso. Valdymas gali būt šiek tiek keistokas. *Bando nesijuokti*

cut.prank.inv_steer.descr,Važiuok su atvirkščiu vairu
cut.prank.inv_steer.tip,Jei tik galėtum laikyti pultelį aukštyn kojom...

### Finish Xth 

cut.fin_x.req.top,Turi patekti į top {0}.
cut.fin_x.req.bottom,Turi atvažiuoti {0} arba žemiau.

# {0} - player name or title
cut.fin_x.racer.intro.1,Ei {0}! Mano įtakingas draugas susilažino su tokia bloga chebryte, ir dabar jie mums grąsina, reikalaudami suklastoti lenktynių rezultatus.
# {0} - player name or title
cut.fin_x.racer.intro.2,{0}, palauk. Lygių Teisių Kontrolierius grąsina mums, turime atvažiuoti tam tikrose pozicijose. Nieko asmeniško, tiesiog norėjau pranešti.

cut.fin_x.gov.intro.1,Aš patačiau už kai ką kitose lenktynėse, gal galėtum padėti?
cut.fin_x.gov.intro.2,Ar norėtum išlikti gyvas truputį ilgiau? Tuomet klausyk įdėmiai.
cut.fin_x.gov.intro.3,Neturiu laiko, tai netempsiu gumos. Kitos lenktynės turi baigtis taip, kaip pasakysiu. Neklausk kodėl, tiesiog vykdyk.

cut.fin_x.tip,Stebėk savo poziciją viršutiniame dešiniame ekrano kampe

cut.fin_x.descr1,Pakliūk į Top {0}
cut.fin_x.descr2,Atvažiuok {0} arba žemiau

### Take Damage 

# {0} - a number
cut.dmg.req,Padaryk daugiau kaip {0} žalos savo automobiliui

