######################################
# Bloody Rally Show translations file 
# Locale: French
# Author: Twolinks
# Contact: 
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland 
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
cut.rew.gov.cash.2,tu vas recevoir ${0}
cut.rew.gov.cash.3,nous te donnerons ${0}
cut.rew.gov.cash.4,nous te paierons ${0}
cut.rew.gov.cash.5,je te donnerais ${0}
cut.rew.gov.car,je t'achèterais personnellement un bolide flambant neuf
cut.rew.gov.pts,je modifierais les statistiques, tu recevras {0} points en plus pour cette course
cut.rew.gov.rnd,il y aura une jolie surprise qui t'attendra
cut.rew.gov.aero,mon technicien va améliorer ton AERO
cut.rew.gov.turbo,les mécanos remplaceront ton TURBO pour un plus puissant 
cut.rew.gov.engine,les mécanos vont améliorer ton MOTEUR
cut.rew.gov.gears,ta BOITE DE VITESSE pourra être améliorée gratuitement
cut.rew.gov.grip,nous te donnerons des pneus neufs pour améliorer ton ADHERENCE
cut.rew.gov.none,tu n'auras absolument rien! Mouahahaa

# Rewards told by other racer. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
# {0} will be a number
cut.rew.racer.cash.1,mes fonds de jour de pluie ${0} seront à toi
cut.rew.racer.cash.2,je te donnerais des coupons alimentaires d'une valeur de ${0}
cut.rew.racer.cash.3,je te donnerais ce que j'ai en poche. Soit environ ${0}
cut.rew.racer.cash.4,j'emprunterais de ma banque ${0} pour te payer
cut.rew.racer.cash.5,je te donnerais ${0}
cut.rew.racer.car,je te céderais ma toute nouvelle voiture
cut.rew.racer.pts,j'ai un ami qui modifiera les statistiques, ça t'apportera {0} points en plus pour cette course
cut.rew.racer.rnd,je le rendrais intéressant
cut.rew.racer.aero,j'ai une idée pour améliorer ton AERO avec de la bande adhésive et du W40
cut.rew.racer.turbo,je vais te polir le TURBO
cut.rew.racer.engine,j'échangerais ton MOTEUR avec un plus puissant
cut.rew.racer.gears,j'installerais un séquenceur court pour ta BOITE A VITESSE
cut.rew.racer.grip,j'échangerais mes pneus neufs avec toi pour que tu gagnes en ADHERENCE
cut.rew.racer.none,tu n'auras absolument rien! Mouahahaa

# Punishments told by government agent. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
cut.punish.gov.cash.1,tu perdras ${0}
cut.punish.gov.cash.2,tu devras nous payer ${0}
cut.punish.gov.cash.3,l'assurance de ton auto augmentera de ${0}
cut.punish.gov.cash.4,je prendrais ${0} de ton compte bancaire
cut.punish.gov.cash.5,tu devras payer ${0} pour 100 diamants de mon jeu mobile préféré
cut.punish.gov.car,j'exploserais personnellement ton auto en milliers de petits morceaux avec un canon-piéton. Aucun mécano ne pourra rapiécer ta caisse
cut.punish.gov.pts,j'exécuterais cette requête de base de données pour te faire perdre {0} points
cut.punish.gov.rnd,je ferais quelque chose de si fourbe, qu'ils seront obligés de le passer aux infos. Et crois-moi, ta photo sera bien visible
cut.punish.gov.aero,je demanderais aux mécanos de trafiquer ton AERO pour réduire les performances de ton auto
cut.punish.gov.turbo,je vais personnellement trafiquer ton TURBO, et ton auto va prouter comme un mulet
cut.punish.gov.engine,nous retirerons des pièces au pif sur ton MOTEUR
cut.punish.gov.gears,on va bidouiller ta BOITE A VITESSE pour qu'elle tombe en ruine pendant une course
cut.punish.gov.grip,je demanderais au mécano de mettre des pneus usés pour réduire ton ADHERENCE
cut.punish.gov.none,rien de négatif n'arrivera

# Punishments told by other racer. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
cut.punish.racer.cash.1,tu devras payer ${0} pour des placements risqués
cut.punish.racer.cash.2,tu devras me payer ${0}
cut.punish.racer.cash.3,tu devras me donner ${0}, ou cette belle montre Casio que tu portes
cut.punish.racer.cash.4,je siffonerais une valeur de ${0} d'essence de ta bagnole
cut.punish.racer.cash.5,tu devras m'acheter pour une valeur de 500 gems dans mon jeu mobile préféré. Avec 75% de rabais ça devrait te coûter ${0}
# "Lionard 125" should not be translated, it's a model name of cheapest car in the game
cut.punish.racer.car,nous échangerons ta bagnole avec la mienne. Je conduis une Lionard 125, dont les décharges locales sont très friandes.
cut.punish.racer.pts,j'ai un pote pirate qui effacera {0} points de ton score
cut.punish.racer.rnd,je tournerais la roue de l'infortune et appliquerais le résultat soit sur toi, soit tu ta caisse
cut.punish.racer.aero,je demanderais aux mécanos de trafiquer ton AERO pour réduire les performances de ton auto
cut.punish.racer.turbo,je mettrais {0} bâtons dans ton TURBO
cut.punish.racer.engine,je remplirais ton MOTEUR avec {0}
cut.punish.racer.gears,je remplacerais l'huile de ta BOITE DE VITESSE avec {0}
cut.punish.racer.grip,je demanderais au mécano de mettre des pneus usés pour réduire ton ADHERENCE
cut.punish.racer.none,rien de négatif n'arrivera

### Shield mission cutscene

cut.shield.req,Prends ce champ-de-force, et quelques batteries supplémentaires. Tu me remercieras plus tard. 
cut.shield.intro.1,Je vois que tu ne te débrouilles pas très bien cette saison. Nous avons décidé de te donner un petit coup de pouce pour la prochaine course. 
# {0} will be a plural insult
cut.shield.intro.2,On dirait que les autres {0} de pilotes te mènent la vie dure tout le temps. Voici un petit quelque chose pour équilibrer un peu la donne.

cut.shield.descr,Terminez la course avec un champ-de-force équipé
cut.shield.tip,Rappelez-vous de la 3ème loi de Newton

### Make car come last 

# {0} - clown
cut.finlast.req,Je vais te filer une arme et marquer la cible sur ton CTH. Arranges-toi pour que cette {0} paie! 

# {0} - player name, {1} - vegan burger
cut.finlast.racer.intro.1,Hé, {0}! J'ai une faveur à te demander. Un des pilotes a fourré un {1} dans mon pot d'échappement la nuit dernière, et je veux ma vengeance.
# {0} - player name, {1} - vegan olive oil
cut.finlast.racer.intro.2,{0}, attend. J'ai besoin d'aide. Un des pilotes a enduit {1} partout sur mon volant. Je veux me venger!

# {0} - vegan olive oil
cut.finlast.gov.intro.1,Tu ne vas pas le croire. L'un de tes potes clowns s'est introduit dans mon bureau et a versé {0} sur mon clavier.<br>Je veux que tu leurs montres ce qu'il arrive lorsqu'on se met à dos SOFACT.
# {0} - clown
cut.finlast.gov.intro.2,Ecoutes, il y a un {0} que je n'aime pas du tout. Faisons de sa vie un enfer ensemble. 

cut.finlast.tip,La voiture cible sera marquée

# {0} - name, {1} - position number
cut.finlast.descr,Assurez-vous que {0} finisse {1} ou pire 

### Assassinate mission cutscene (the most complex one)

# {0} is a singular noun defining a person
# {1} is part of sentence telling what the person did
# {2} is the second part telling what the person did
# {3} is the third part with circumstances
cut.ass.beg1.1,Il y a un {0} qui {1} {2}, {3}
cut.ass.beg1.2,Comment expliquer ça sans m'énerver. Un* {0} {1} {2}, {3}
cut.ass.beg1.3,Je vais droit au but. Un {0} {1} {2}, {3}

# Same as beg1, but for 2 people
cut.ass.beg2.1,Voila un beau duo de {0} {1} {2}, {3}
cut.ass.beg2.2,Comment expliquer ça sans m'énerver. Deux {0} {1} {2}, {3}

# Same as beg1 & beg2, but for 3+ people
cut.ass.beg3.1,Il y a un certain nombre de {0} {1} {2}, {3}
cut.ass.beg3.2,Comment expliquer ça sans m'énerver. Un certain nombre de {0} {1} {2}, {3}

# Endings for singular target
cut.ass.end1.1,Tu trouveras les infos de sa position dans ton ordinateur embarqué lorsque tu commenceras la course.
# {0} - singular insult (i.e. clown)
cut.ass.end1.2,Occupe-toi de ce {0} pour moi, veux-tu?
cut.ass.end1.3,Fais-lui contrôler ton numéro de châssis.
cut.ass.end1.4,Eclate-le, et bien comme il faut, ok?
cut.ass.end1.5,Imprime son beau sourire sur ton pare-chocs.
# {0} - singular insult (i.e. clown)
cut.ass.end1.6,Je veux voir ce {0} sur une civière dans les plus brefs délais.
cut.ass.end1.7,Fais-lui faire un tour gratuit sur ton capot.
cut.ass.end1.8,Tu comprends ce que je veux, n'est-ce pas, ou tu veux que je te fasses un dessin?

# Endings for two targets
cut.ass.end2.1,Tu trouveras les infos de leur position dans ton ordinateur embarqué lorsque tu commenceras la course.
# {0} - plural insult (i.e. clowns)
cut.ass.end2.2,Occupe-toi de ces deux {0} pour moi, veux-tu?
cut.ass.end2.3,Fais-leurs contrôler ton numéro de châssis.
cut.ass.end2.4,Eclate-les tous, et applique toi, ok?
cut.ass.end2.5,Imprime leurs beaux sourires sur ton pare-chocs.
# {0} - curse adjective (i.e. friggin strecher)
cut.ass.end2.6,Je veux voir ces {0} sur des civières dans les plus brefs délais.
cut.ass.end2.7,Fais-leurs faire un tour gratuit sur ton capot.

# Endings for three+ targets
# end3.1 is used as end2.1
# {0} - plural insult (i.e. clowns)
cut.ass.end3.2,Occupe-toi de tous ces {0} pour moi, veux-tu?
# {0} - plural insult (i.e. clowns)
cut.ass.end3.3,Trouve tous ces {0}, et dégommes-les un par un sans pitié.
# {0} - plural insult (i.e. clowns)
cut.ass.end3.4,Eclate tous ces {0}, ok?
# end3.5 is used as end2.5
# {0} - plural insult (clowns) {1} - curse adjective (i.e. friggin strecher)
cut.ass.end3.6,Je veux voir tous les {0} sortir sur des {1} de civières.
# {0} - plural insult (i.e. clowns)
cut.ass.end3.7,Donne à tous ces {0} un tour gratuit sur ton capot.

# Mid sentences for 1 target
# {0} is some randomized person name
cut.ass.mid1.1,Son nom est {0}.
# {0} is some randomized person name (repeated twice in this sentence), {1}
# Example: John Smith. Friggin John Smith.
cut.ass.mid1.2,{0}.{1} {0}.
cut.ass.mid1.3,Il s'appelle {0}.
# {1} will be insult singular, i.e. clown
cut.ass.mid1.4,Nous avons trouvé ce {1}, il s'appelle {0}.
# {1} will be insult singular, i.e. clown
cut.ass.mid1.5,{0}. Je déteste tellement ce {1}.

# Mid sentences for 2+ targets
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.1,Je sais qui sont ces {1}, {0}.
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.2,Ces {1} {0}.
cut.ass.mid2.3,{0}!
# {0} will be plural insult (clowns)
cut.ass.mid2.4,Occupe-toi de ces {0} pour moi!
# {1} will be insult plural, i.e. clowns
cut.ass.mid2.5,{0}. Je déteste tellement ces {1}.

# These cannot be deleted, if you can't come up with something unique, just repeat some 
# Singular forms
cut.ass.target1.1,allumé
cut.ass.target1.2,imbécile
cut.ass.target1.3,clown
cut.ass.target1.4,streamer
cut.ass.target1.5,créateur de contenu
cut.ass.target1.6,youTuber
cut.ass.target1.7,influenceur
cut.ass.target1.8,courtier
cut.ass.target1.9,menteur
cut.ass.target1.10,ennemi de SOFACT
cut.ass.target1.11,journaliste
cut.ass.target1.12,rebelle
cut.ass.target1.13,misogyne

# These cannot be deleted, if you can't come up with something unique, just repeat some 
# Plural forms
cut.ass.target2.1,allumés
cut.ass.target2.2,imbéciles
cut.ass.target2.3,clowns
cut.ass.target2.4,streamers
cut.ass.target2.5,créateurs de contenu
cut.ass.target2.6,youtubers
cut.ass.target2.7,influenceurs
cut.ass.target2.8,Courtiers
cut.ass.target2.9,menteurs
cut.ass.target2.10,ennemis de SOFACT
cut.ass.target2.11,journalistes
cut.ass.target2.12,rebelles
cut.ass.target2.13,misogynes

# Full sentence will look like: Somebody [messed with] somebody
cut.ass.did.1,s’est embrouillé avec 
cut.ass.did.2,a joué avec
cut.ass.did.3,s'est faché avec
cut.ass.did.4,a prit un selfie avec
# If in your language "messed with me" and "stole from me" have different ways of saying, 
# just create something that will look like ones above instead!
cut.ass.did.5,a volé quelque chose à

# Full sentence will look like: Somebody did something with [me]
# part from above will be used, try to make them compatible
cut.ass.harmed.1,moi
cut.ass.harmed.2,quelqu'un que tu n'as pas besoin de connaitre
cut.ass.harmed.3,quelqu'un d'important
cut.ass.harmed.4,notre bien aimé President de SOFACT
cut.ass.harmed.5,notre Conseil d'administration
cut.ass.harmed.6,SOFACT
cut.ass.harmed.7,ma femme
cut.ass.harmed.8,un ami à moi
cut.ass.harmed.9,mon meilleur ami
cut.ass.harmed.10,un proche
cut.ass.harmed.11,la mauvaise personne
cut.ass.harmed.12,nos l'un de nos "bon" gars
cut.ass.harmed.13,notre influenceur des réseaux sociaux affiliés

# Additional circumstance for singular target. Will be attached to the end of sentence.
cut.ass.andwhat1.1,et pensait qu'il pouvait s'en tirer.
cut.ass.andwhat1.2,et tu ne croiras pas ce qu'il a fait sous la douche après!
cut.ass.andwhat1.3,et une fuite, ehm ...c'est une info sensible.
cut.ass.andwhat1.4,...et ça, ce n'était vraiment pas une bonne idée!
cut.ass.andwhat1.5,et pensait que personne ne le remarquerait.
cut.ass.andwhat1.6,comme s'il n'y avait pas de lendemain.
# {0} - insult singular (clown)
cut.ass.andwhat1.7,et a dit ensuite:"alors t'as aimé ça, {0}?"...

# Additional circumstance for plural target. Will be attached to the end of sentence.
cut.ass.andwhat2.1,et pensaient qu'ils pouvaient s'en tirer.
cut.ass.andwhat2.2,et tu ne croiras pas ce qu'ils ont fait sous la douche après!
# the rest of andwhat2 is used directly from andwhat1

cut.ass.tip,Vous pouvez utiliser le mode photo pour trouver des cibles et planifier vos coups.

### Hit Objects Cutscene

cut.hitobj.intro.racer.1,Je sais que tu ne conduis pas bien, alors je vais faire un petit pari.
cut.hitobj.intro.racer.2,Le vice-président de Diversity a demandé une faveur, et je partagerais la récompense si tu m'aides, ok? 
cut.hitobj.intro.racer.3,J'ai été impressionné par tes compétences et je veux te proposer un défi.
cut.hitobj.intro.racer.4,C'est ennuyant de faire seulement la course, alors faisons un pari.
cut.hitobj.intro.racer.5,Es-tu prêt à relever un défi supplémentaire?
cut.hitobj.intro.racer.6,Aide-moi, je ne peux pas faire ça tout seul.

cut.hitobj.intro.gov.pos.1,Nos téléspectateurs adorent quand "quelque chose" est renversé, c'est donc ce que tu dois faire.
cut.hitobj.intro.gov.pos.2,J'ai fait un pari avec quelqu'un qui a dit que tu ne pouvais pas le faire. Prouve lui le contraire.
cut.hitobj.intro.gov.pos.3,Je suis de mauvaise humeur et rien ne me ferait me sentir mieux que de voir des trucs voler autour.
cut.hitobj.intro.gov.pos.4,Nos services de nettoyage des routes sont devenus trop paresseux, j'ai donc un plan pour les faire travailler plus dur.
cut.hitobj.intro.gov.pos.5,J'ai un défi amusant pour toi, mon ami.

# {0} insult plural (clowns), {1} - curse adverb (friggin time)
cut.hitobj.intro.gov.neg.1,Ecoute {0}, j'en ai marre que tu conduise comme un bourrin tout le temps. Tu casses tout sur la piste!
cut.hitobj.intro.gov.neg.2,Il y a eu une pénurie de ressources ces derniers temps, alors je te le demande gentiment.
# {0} insult plural (clowns)
cut.hitobj.intro.gov.neg.3,Je ne suis pas de bonne d'humeur aujourd'hui. Je ne veux pas voir de dégâts sur la piste aujourd'hui, ça nous coûte trop cher de tout réparer après ton passage. Tu ferais mieux de conduire correctement, {0}!

# {0} will be a noun (i.e: cone)
cut.hitobj.req.negative.1,Ne tamponnez pas un seul {0}
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.negative.2,Ne tamponnez pas plus de {0} {1}
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.positive,Tamponnez {0} {1}
# I.e. Porta Potties Hit, or John Smith hit
cur.hitobj.req.progress,{0} tamponné(s)

# Will be used in "Hit 1 cone", or "Do not hit a single cone"
cut.hitobj.o.traffic_cone,Cône de route
cut.hitobj.o.porta_potty,Porta Potty
cut.hitobj.o.bush,Buisson
cut.hitobj.o.pedestrian,Pièton
cut.hitobj.o.snowman,Bonhomme de neige

# Will be used in "Hit 2 cones", or "Do not hit more than 2 cones"
cut.hitobj.o.traffic_cones,Cones de route
cut.hitobj.o.porta_potties,Porta Potties
cut.hitobj.o.bushes,Buissons
cut.hitobj.o.pedestrians,Piétons
cut.hitobj.o.snowmen,Bonhommes de neige

cut.hitobj.tip.neg,Évitez à tout prix de conduire sur les objets marqués
cut.hitobj.tip.pos,Recherchez les objets marqués

# Reward short names
# 12 PTS (short for points, use same as in terms)
cut.rew.short.pts,{0} Pts
cut.rew.short.next_car,Auto suivante
cut.rew.short.aero,Aero +1
cut.rew.short.engine,Moteur +1
cut.rew.short.gears,Boite de vitesse +1
cut.rew.short.turbo,Turbo +1
cut.rew.short.grip,Adhérence +1

# Punishment short names
# -12 PTS (short for points, use same as in terms)
cut.pun.short.pts,-{0} Pts
cut.pun.short.lose_car,Auto perdue
cut.pun.short.aero,Aero -1
cut.pun.short.engine,Moteur -1
cut.pun.short.gears,Boite de vitesse -1
cut.pun.short.turbo,Turbo -1
cut.pun.short.grip,Adhérence -1

# Will be used in mid sentence, like: "Hit 4 cones while driting"
cut.while_drifting,pendant un drift

cut.short.full_throttle,Challenge: Gaz à fond
cut.short.tiny_car,Challenge: Petite auto
cut.short.huge_car,Challenge: Grosse auto
cut.short.inv_steer,Challenge: Direction inversée
cut.short.shield,Challenge: Champ de force
cut.short.weaponize,Challenge: Auto armée

# Will be used in sentence like "Assasinate John Smith"
cut.assassinate.1,Assassinez {0} 
# Will be used in sentence like "Assasinate 3 Hipsters"
cut.assassinate.2,Assassinez {0} {1}
# Will be used in end of sentence like "Hipsters assasinated", or "John Smith assasinated"
cut.assassinated,{0} assassiné(s)

### Car Prank mission cutscene

cut.prank.gov.laugh.1,*Rire à haute voix*
# {0} - curse word (crap)
cut.prank.gov.laugh.2,Ha ha! {0}
# {0} - curse word (crap)
cut.prank.gov.laugh.3,{0}, ils me font bien rire!
cut.prank.gov.laugh.4,*Gloussements*
cut.prank.gov.laugh.5,*Tente de ne pas rire*
cut.prank.gov.laugh.6,*Rires*

cut.prank.player.react.1,Je dois admettre que ce rire est contagieux.
# {0} - curse adverb (friggin)
cut.prank.player.react.2,Qu'est-ce qu'il y a de si drôle, {0}?
# {0} will be a government agent name
cut.prank.player.react.3,J'ai le sentiment que ça ne va pas être si drôle pour moi, j'ai pas raison, {0}?
# {0} will be a government agent name
cut.prank.player.react.4,Ok, maintenant raconte moi la blague s'il te plait, {0}.
cut.prank.player.react.5,La dernière fois que j'ai entendu ce rire, ce n'était pas drôle du tout pour moi.
cut.prank.player.react.6,Pourquoi ai-je un mauvais pressentiment à ce sujet?

# {0} - curse adverb (friggin)
cut.prank.player.react2.1,T'es en train de te moquer de moi.
cut.prank.player.react2.2,QUOI?!
# {0} - plural insult (clowns)
cut.prank.player.react2.3,Qui sont-ils? J'veux des noms! Ces {0} paieront!
# {0} - curse word (crap)
cut.prank.player.react2.4,Oh {0}...
# {0} - curse word (crap)
cut.prank.player.react2.5,{0}...
cut.prank.player.react2.6,{0}!
# {0} and {1} - curse word (crap)
cut.prank.player.react2.7,{0}...
cut.prank.player.react2.8,{0}, {1}.
cut.prank.player.react2.9,Amène toi!
# {0} - car model
cut.prank.player.react2.10,Et je viens de repeindre ma {0}...
# When player has no car, he will say "And I just repainted my sneakers"
cut.prank.player.react2.10_2,maison

# {0} - curse word (crap)
cut.prank.tiny_car.1,Tu ne croiras jamais ce qui s'est passé! Ta bagnole {0}! Ils l'ont réduite de taille!<br>Tu vas avoir besoin d'un joystick, parce que ton cul ne rentrera jamais dedans! Hilarant! *sourit à pleine dent*
# {0} - random laughter from above
cut.prank.tiny_car.2,Quelqu'un au labo a testé un rayon rétractable sur ta bagnole. Mais pas d'inquiètude, nous avons une télécommande!<br>Tu peux toujours la conduire, mais ça va être chaud {0}.
cut.prank.tiny_car.3,T'as déjà vu ce vieux film "les fourmis"? Bon hé bien, tu va le vivre de l'intérieur! *en désignant la voiture miniature*
cut.prank.tiny_car.4,Je sais que ça n'a aucun sens, mais il y a eu un accident dans le garage. Notre laser a tiré dans la mauvaise direction et ta bagnole a été touchée.<br>Bon mais du coup, va falloir qu'on te réduise aussi. Du calme, ça fait pas mal! *fait signe à la sécurité pour vous attraper*

cut.prank.tiny_car.descr,Terminez une course avec un auto miniature
cut.prank.tiny_car.tip,Vous pouvez passer à travers des espaces plus petits que vous le feriez normalement

# {0} - curse word (crap)
cut.prank.huge_car.1,Tu ne croiras jamais ce qui s'est passé! Ta bagnole {0}! Au labo, ils l'ont agrandi avec le laser!<br>Ok, c'est ton tour maintenant! SECURITE, attrappez moi ce {0}!<br>Mais calme-toi, on t'a dit que ça fait pas mal! *en armant le laser*
# {0} - random laughter from above
cut.prank.huge_car.2,Quelqu'un au labo a testé le rayon d'ajustement de la densité de la matière sur ta bagnole.<br>Mais ne t'inquiète pas, tu peux toujours la conduire avec une télécommande! Tiens d'ailleurs, la voilà. *en vous tendant un gamepad*
cut.prank.huge_car.3,T'as déjà vu ces vieux films avec Godzilla?<br>Ah certainement que tu les as vu, t'es de cette époque...<br>Enfin, tout ça pour dire que ta bagnole a été grossie avec notre laser expérimental.<br>alors, t'as le choix, soit tu glisses des dictionnaires sous ton cul pour atteindre le volant, soit tu passes au laser aussi.<br>Le laser? Ok comme tu veux!
cut.prank.huge_car.4,Je sais que ça n'a aucun sens, mais il y a eu un accident dans le garage.<br>Le rayon d'ajustement de la densité de la matière a tiré dans la mauvaise direction et ta bagnole a été touchée. Une chance que tu n'étais pas dedans!<br>Bon maintenant, qu'est ce qu'on va faire de toi? *en regardant malicieusement le laser"

cut.prank.huge_car.descr,Terminez une course avec une auto agrandi
cut.prank.huge_car.tip,Une plus grande taille signifie plus de dommages aux autres voitures!

# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.1,Tu ne vas jamais croire ce qu'il s'est passé! Ta voiture, {0}! Ils ont mis un {1} dans l'admission d'air!<br>J'vais bien me marrer à te voir conduire cette fusée!
# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.2,{0}! Ces ordures t'on encore fait une méchante blague!<br>Cette fois ils ont mis un {1} dans l'admission d'air. L'histoire du lièvre et de la tortue, tu connais? Mouahaha!
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.3,Oh non! Encore une vilaine farce! Quelle bande de {0}!<br>Quelqu'un a mis un {1} dans l'admission d'air de ta bagnole...<br>Franchement, cette fois, je ne sais pas comment tu vas t'en sortir... Aller, courage!
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.4,C'est pas croyable! {0}! Je crois qu'il y a un {1} dans l'admission d'air de ta caisse. Bon, on a plus le temps! Aller en piste, et fais de ton mieux!
cut.prank.full_throttle.5,Bon, ne t'énerve pas s'il te plait. Le mécano stagiaire a peut-être fait une petite boulette. Rien qui te ralentira, mais va falloir tester tes freins. *tente de se retenir de rire*

cut.prank.full_throttle.descr,Terminez la course avec l'accélérateur bloqué à 100%
cut.prank.full_throttle.tip,Maitrisez votre vitesse avec des virages forts et évitez de vous bloquer dans les obstacles. Nous vous souhaitons bonne chance! :-)

# {0} - crap
cut.prank.inv_steer.1,Bon, j'ai une mauvaise nouvelle... Notre stagiaire mécano s'est occupé de ta bagnole. Bah oui, on manque de personnel, {0}!<br>Il semblerait que ta direction ait quelques soucis. Oh ça va hein, c'est juste un mauvais moment à passer.<br>Aller file en piste! *soupir*
cut.prank.inv_steer.2,Vite, a course va commencer! Pas le temps de t'expliquer en détail!<br>Dès que tu arrives, tu testes ta direction. C'est le stagiaire qui s'est occupé de ta voiture, alors je serais toi, je ferais gaffe! *se retient de rire*

cut.prank.inv_steer.descr,Terminez la course avec la direction inversée
cut.prank.inv_steer.tip,Les plus futés trouveront rapidement comment remédier à ce problème :-)

### Finish Xth 

cut.fin_x.req.top,Vous devez terminer dans le TOP {0}.
cut.fin_x.req.bottom,Vous devez finir à la {0} position ou moins.

# {0} - player name or title
cut.fin_x.racer.intro.1,Hé {0}! Un puissant ami à moi a fait des paris louches, et pour faire court, il y a de bonnes chances que la course soit truquée.<br>Je pensais qu'il fallait que je te prévienne. *rire*<br>Aller, bonne chance!
# {0} - player name or title
cut.fin_x.racer.intro.2,{0}, attend. Le vide président Diversity nous oblige à terminer la course à des positions prédéterminées. Rien de personnel, mais tu ferais bien de t'y plier.

cut.fin_x.gov.intro.1,J'ai fais un pari personnel pour la prochaine course. Il faudrait que tu me file un coup de pouce. 
cut.fin_x.gov.intro.2,Tu veux rester en vie encore quelques temps? Oui? Bien, dans ce cas, ne te plantes pas!
cut.fin_x.gov.intro.3,J'ai pas trop le temps de t'expliquer, mais la prochaine course est certainement truquée. Ne demande pas pourquoi, fais ce que t'as à faire et c'est tout!

cut.fin_x.tip,Gardez un oeil sur votre position en haut à droite de l'écran.

cut.fin_x.descr1,Terminez dans le TOP {0}
cut.fin_x.descr2,Terminez à la position {0} ou moins.

### Take Damage 

# {0} - a number
cut.dmg.req,Subissez au moins {0} dégâts sur votre auto.

cut.dmg.racer.intro.1,Je sais que c'est toi qui a crevé mes pneus la nuit dernière. Je fermerais les yeux, si tu acceptes un défi. Et en plus, si tu le remportes, je pourrais même être généreux...

# {0} - friggin
cut.dmg.gov.intro.1,Ah voilà la personne que je voulais voir!<br>On doit faire un nouveau poster de Bloody Rally Show, et ta bagnole semble parfaite pour ça!<br>Ceci dit, il nous en faut une "en pleine action", intense et surtout sanglante de préférence, si tu vois ce que je veux dire...
cut.dmg.gov.intro.2,Je vois que tu as une nouvelle peinture toute clinquante. Joli, joli il faut admettre.<br>Bon, pour ton prochain chalenge... *gloussements*
# {0} - player name or title
cut.dmg.gov.intro.3,Tu sais, je ne t'ai jamais vraiment apprécié, {0}... Et c'est pourquoi j'ai pensé à ce nouveau défi tout droit sorti des méandres les plus fourbes de ma mémoire!<br>C'est du "moi" tout craché! Je m'adore... *rire sadique*

cut.dmg.stay_alive.1,Et essai de rester en vie
# {0} - clown
cut.dmg.stay_alive.2,Ett essai de ne pas te faire tuer, {0}

cut.dmg.tip,Heurtez des objets, obstacles et surtout barils explosif, et la meilleure façon de subir des dégâts importants.

cut.dmg.descr,Subir {0} dégâts
cut.dmg.progress,Dégâts subit

### Stay on track

# {0} - brace stone character's name
cut.on_track.racer.intro.1,J'ai fait un pari avec {0}. Il a dit que tu ne pourras pas finir la course sans jamais sortir du circuit.<br>J'vais perdre une belle somme si tu foires ce coup. Alors sois sympa et conduis prudemment.

# {0} - some racer name
cut.on_track.gov.intro.1,J'ai encore fait un pari avec {0}. Il parait que tu n'es pas fichu de rester sur la piste pendant toute une course, et je dois dire qu'il n'a pas complétement tord.<br>Mais bon, j'aime vivre dangereusement, et je sens que c'est mon jour de chance. J'ai parié une petite somme sur toi, alors ne me laisse pas tombé!
# {0} - Clowns
cut.on_track.gov.intro.2,Nos jardiniers travaillent sans relâche pour entretenir les circuits et planter des fleurs. Et toi {0}, tu n'a de cesse de ruiner tout ce beau travail!<br>Reste sur la PISTE, cette fois. C'est pas compliqué!

cut.on_track.descr,Si vous quittez la piste, assurez-vous que ce ne soit pas plus de {0} secondes à chaque fois.
cut.on_track.tip,Prenez les virages plus lentement, et les choses devraient bien se passer.

### Be a pedestrian 

cut.ped.req.1,Oh, et pendant que tu te promènes tranquillement pendant la course, fais-moi un bon gros plan d'un des bolides.
# {0} - a number
cut.ped.req.2,Oh, et pendant que tu joues au piéton touriste, fais-moi {0} photos en gros plan des voitures.

# {0} - clown, {1} - vegan olive oil, {2} - fool
