######################################
# Bloody Rally Show translations file
# Locale: English
# Author: Tomas Varaneckas
# Contact: tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
cut.rew.racer.aero,Eu tenho uma idéia de como atualizar seu AERO com fita adesiva e WD-40
cut.rew.racer.turbo,Vou polir seu TURBO
cut.rew.racer.engine,Vou trocar seu MOTOR por um mais poderoso
cut.rew.racer.gears,Vou instalar um shifter curto para suas ENGRENAGENS
cut.rew.racer.grip,Trocarei meus pneus novos com você para que você obtenha uma melhor aderência
cut.rew.racer.none,você não receberá absolutamente nada! Ha ha ha

# Punishments told by government agent. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
cut.punish.gov.cash.1,você perderá $ {0}
cut.punish.gov.cash.2,você terá que nos pagar $ {0}
cut.punish.gov.cash.3,seu seguro de carro aumentará em $ {0}
cut.punish.gov.cash.4,Levarei $ {0} da sua conta bancária
cut.punish.gov.cash.5,você terá que pagar $ {0} por 100 diamantes neste novo jogo para celular que acabei de baixar
cut.punish.gov.car,Pessoalmente, vou explodir seu carro em pedacinhos com um canhão de pedestres. Nenhum mecânico conseguirá montá-lo novamente
cut.punish.gov.pts,Vou executar esta consulta ao banco de dados que fará com que você perca {0} pontos
cut.punish.gov.rnd,Farei algo tão desagradável, que eles terão que cobri-lo como notícias de última hora e, acredite, sua foto estará lá
cut.punish.gov.aero,Pedirei aos mecânicos que colem {0} na sua grade para fazer o downgrade do seu AERO
cut.punish.gov.turbo,Pessoalmente, colocarei {0} no seu TURBO
cut.punish.gov.engine,removeremos algumas peças aleatórias do seu MOTOR
cut.punish.gov.gears,substituiremos o fluido da caixa de engrenagens por {0} para rebaixar suas ENGRENAGENS
cut.punish.gov.grip,Vou pedir a um mecânico que esfregue {0} nos pneus para mexer no seu GRIP
cut.punish.gov.none,nada de ruim vai acontecer

# Punishments told by other racer. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
cut.punish.racer.cash.1,você terá que comprar $ {0} em TSLA arriscados
cut.punish.racer.cash.2,você terá que me pagar $ {0}
cut.punish.racer.cash.3,você terá que me dar $ {0} ou aquele relógio Casio legal que você está usando
cut.punish.racer.cash.4,Vou drenar $ {0} em combustível do seu carro
cut.punish.racer.cash.5,você terá que me comprar 500 pedras preciosas neste novo jogo para celular que acabei de baixar. Com um desconto de 75%, custará apenas $ {0}
# "Lionard 125" should not be translated, it's a model name of cheapest car in the game
cut.punish.racer.car,teremos que trocar carros. Atualmente, estou dirigindo uma batida no Lionard 125, o depósito de lixo local continua perguntando sobre isso
cut.punish.racer.pts,Eu tenho um amigo hacker que limpará {0} pontos da sua pontuação
cut.punish.racer.rnd,Vou girar uma roda do infortúnio e escolher uma coisa desagradável aleatória para você ou seu carro
cut.punish.racer.aero,Vou colocar {0} na sua grade para fazer o downgrade do seu AERO
cut.punish.racer.turbo,Vou colar {0} no seu TURBO
cut.punish.racer.engine,Encherei seu MOTOR com {0}
cut.punish.racer.gears,Substituirei o fluido da caixa de engrenagens por {0} para rebaixar suas ENGRENAGENS
cut.punish.racer.grip,Vou esfregar {0} em todos os seus pneus para mexer no seu GRIP
cut.punish.racer.none,nada de ruim vai acontecer

### Shield mission cutscene

cut.shield.req,Aqui está um campo de força e algumas baterias extras para ele. Você pode me agradecer mais tarde.
cut.shield.intro.1,Vejo que você não está indo bem nesta temporada. Decidimos ajudá-lo um pouco nesta próxima corrida.
# {0} will be a plural insult
cut.shield.intro.2,Parece que os outros {0} estão intimidando você o tempo todo. Aqui está algo para equilibrar as probabilidades.

cut.shield.descr,Complete a corrida equipada com um campo de força
cut.shield.tip,Lembre-se da terceira lei de Newton

### Make car come last

# {0} - clown
cut.finlast.req,Vou lhe dar uma arma e marcar o carro alvo no seu HUD. Faça com que {0} pague!

# {0} - player name, {1} - vegan burger
cut.finlast.racer.intro.1,Ei, {0}! Eu tenho um favor a pedir. Um dos pilotos enfiou um {1} no meu escapamento ontem à noite e eu quero vingança!
# {0} - player name, {1} - vegan olive oil
cut.finlast.racer.intro.2,{0}, espere. Eu preciso de ajuda. Um dos pilotos esfregou {1} por todo o volante e eu quero vingança!

# {0} - vegan olive oil
cut.finlast.gov.intro.1,Você não acreditaria nisso. Um desses amigos palhaços entrou no meu escritório ontem à noite e esfregou {0} em todo o meu teclado! Eu quero que você mostre a eles o que acontece quando você mexe com SOFACT.
# {0} - clown
cut.finlast.gov.intro.2,Escute, tem um {0} que eu realmente não gosto. Vamos fazer da vida dele um inferno juntos.

cut.finlast.tip,O carro alvo será marcado

# {0} - name, {1} - position number
cut.finlast.descr,Certifique-se de que {0} termine {1} ou abaixo

### Assassinate mission cutscene (the most complex one)

# {0} is a singular noun defining a person
# {1} is part of sentence telling what the person did
# {2} is the second part telling what the person did
# {3} is the third part with circumstances
cut.ass.beg1.1,Existe esse {0} que {1} {2}, {3}
cut.ass.beg1.2,Como devo colocar isso suavemente. A {0} {1} {2}, {3}
cut.ass.beg1.3,Deixe-me esclarecer isso. {0} {1} {2}, {3}

# Same as beg1, but for 2 people
cut.ass.beg2.1,Alguns {0} {1} {2}, {3}
cut.ass.beg2.2,Como devo colocar isso suavemente. Dois {0} {1} {2}, {3}

# Same as beg1 & beg2, but for 3+ people
cut.ass.beg3.1,Há um monte de {0} {1} {2}, {3}
cut.ass.beg3.2,Como devo colocar isso suavemente. Um monte de {0} {1} {2}, {3}

# Endings for singular target
cut.ass.end1.1,Você encontrará detalhes da localização dele no seu computador de bordo quando iniciar a corrida.
# {0} - singular insult (i.e. clown)
cut.ass.end1.2,Livre-se disso {0} para mim, sim?
cut.ass.end1.3,Faça-o verificar seu material rodante.
cut.ass.end1.4,Faça-o ir * splat *, ok?
cut.ass.end1.5,Mande ele voar.
# {0} - singular insult (i.e. clown)
cut.ass.end1.6,Eu quero que {0} seja levado em uma maca.
cut.ass.end1.7,Dê a ele uma carona grátis no seu bairro.
cut.ass.end1.8,Você entende o que eu quero, certo?

# Endings for two targets
cut.ass.end2.1,Você encontrará detalhes da localização no computador de bordo quando iniciar a corrida.
# {0} - plural insult (i.e. clowns)
cut.ass.end2.2,Livre-se desses dois {0} para mim, sim?
cut.ass.end2.3,Faça-os verificar seu material rodante.
cut.ass.end2.4,Faça-os ir * splat *, ok?
cut.ass.end2.5,Enviá-los voando.
# {0} - curse adjective (i.e. friggin stretcher)
cut.ass.end2.6,Quero que os dois sejam levados em uma maca {0}.
cut.ass.end2.7,Dê a eles uma carona grátis no seu bairro.

# Endings for three+ targets
# end3.1 is used as end2.1
# {0} - plural insult (i.e. clowns)
cut.ass.end3.2,Livre-se de todos esses {0} para mim, sim?
# {0} - plural insult (i.e. clowns)
cut.ass.end3.3,Encontre todos eles e faça com que {0} verifique seu material rodante.
# {0} - plural insult (i.e. clowns)
cut.ass.end3.4,Faça todos aqueles {0} irem * splat *, ok?
# end3.5 is used as end2.5
# {0} - plural insult (clowns) {1} - curse adjective (i.e. friggin stretcher)
cut.ass.end3.6,Eu quero todos aqueles {0} levados em uma maca {1}.
# {0} - plural insult (i.e. clowns)
cut.ass.end3.7,Dê a todos aqueles {0} um passeio grátis no seu bairro.

# Mid sentences for 1 target
# {0} is some randomized person name
cut.ass.mid1.1,O nome dele é {0}.
# {0} is some randomized person name (repeated twice in this sentence), {1} - curse adjective
# Example: John Smith. Friggin John Smith.
cut.ass.mid1.2,{0}. {1} {0}.
cut.ass.mid1.3,Ele é {0}.
# {1} will be insult singular, i.e. clown
cut.ass.mid1.4,Descobrimos que {1}, ele é {0}.
# {1} will be insult singular, i.e. clown
cut.ass.mid1.5,{0}. Eu odeio muito isso.

# Mid sentences for 2+ targets
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.1,Eu sei quem são {1} {0}.
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.2,Aqueles {1} {0}.
cut.ass.mid2.3,{0}!
# {0} will be plural insult (clowns)
cut.ass.mid2.4,Lide com esses {0} para mim!
# {1} will be insult plural, i.e. clowns
cut.ass.mid2.5,{0}. Eu odeio tanto isso.

# These cannot be deleted, if you can't come up with something unique, just repeat some
# Singular forms
cut.ass.target1.1,Hipster
cut.ass.target1.2,Idiota
cut.ass.target1.3,Palhaço
cut.ass.target1.4,Flâmula
cut.ass.target1.5,Criador de Conteúdo
cut.ass.target1.6,YouTuber
cut.ass.target1.7,Influência
cut.ass.target1.8,Corretor
cut.ass.target1.9,Selvagem
cut.ass.target1.10,Inimigo de SOFACT
cut.ass.target1.11,Jornalista
cut.ass.target1.12,Rebelde
cut.ass.target1.13,Misógino

# These cannot be deleted, if you can't come up with something unique, just repeat some
# Plural forms
cut.ass.target2.1,Hipsters
cut.ass.target2.2,Dumbasses
cut.ass.target2.3,Palhaços
cut.ass.target2.4,Flâmulas
cut.ass.target2.5,Criadores de conteúdo
cut.ass.target2.6,YouTubers
cut.ass.target2.7,Influenciadores
cut.ass.target2.8,Corretores
cut.ass.target2.9,Mentirosos
cut.ass.target2.10,Inimigos de SOFACT
cut.ass.target2.11,Jornalistas
cut.ass.target2.12,Rebeldes
cut.ass.target2.13,Misóginos

# Full sentence will look like: Somebody [messed with] somebody
cut.ass.did.1,mexeu com
cut.ass.did.2,jogou com
cut.ass.did.3,ferrou com
cut.ass.did.4,tirou selfies com
# If in your language "messed with me" and "stole from me" have different ways of saying,
# just create something that will look like ones above instead!
cut.ass.did.5,roubou algo de

# Full sentence will look like: Somebody did something with [me]
# part from above will be used, try to make them compatible
cut.ass.harmed.1,mim
cut.ass.harmed.2,um cara que você não precisa conhecer
cut.ass.harmed.3,alguém importante
cut.ass.harmed.4,Presidente da SOFACT
cut.ass.harmed.5,Do Conselho de Administração
cut.ass.harmed.6,SOFACT
cut.ass.harmed.7,sinceramente
cut.ass.harmed.8,um amigo meu
cut.ass.harmed.9,um querido amigo
cut.ass.harmed.10,um parente
cut.ass.harmed.11,o cara errado
cut.ass.harmed.12,os caras errados
cut.ass.harmed.13,nosso influenciador de mídia social afiliado

# Additional circumstance for singular target. Will be attached to the end of sentence.
cut.ass.andwhat1.1,e pensei que ele poderia fugir com isso.
cut.ass.andwhat1.2,e você não acreditaria no que ele fez no chuveiro depois!
cut.ass.andwhat1.3,e vazou alguns, ehm ... informações sensíveis.
cut.ass.andwhat1.4,e nunca se desculpou!
cut.ass.andwhat1.5,e pensei que ninguém iria notar.
cut.ass.andwhat1.6,como se não houvesse amanhã.
# {0} - insult singular (clown)
cut.ass.andwhat1.7,e então disse: "Como você gosta disso, {0}?" ...

# Additional circumstance for plural target. Will be attached to the end of sentence.
cut.ass.andwhat2.1,e pensei que eles poderiam fugir com isso.
cut.ass.andwhat2.2,e você não acreditaria no que eles fizeram no chuveiro depois!
# the rest of andwhat2 is used directly from andwhat1

cut.ass.tip,Você pode usar o Modo Foto para encontrar alvos e planejar seus hits

### Hit Objects Cutscene

cut.hitobj.intro.racer.1,Eu sei que você não pode dirigir bem, então vou fazer uma pequena aposta.
cut.hitobj.intro.racer.2,O vice-presidente de Diversidade pediu um favor e vou dividir o dinheiro da recompensa se você me ajudar, ok?
cut.hitobj.intro.racer.3,Fiquei impressionado com a sua condução e quero oferecer-lhe um desafio.
cut.hitobj.intro.racer.4,É chato apenas correr, então vamos apostar.
cut.hitobj.intro.racer.5,Você está pronto para algum desafio extra?
cut.hitobj.intro.racer.6,Me ajude, eu não posso fazer isso sozinho.

cut.hitobj.intro.gov.pos.1,Nossos espectadores adoram quando as coisas são derrubadas, então é isso que você precisa fazer.
cut.hitobj.intro.gov.pos.2,Eu fiz uma aposta com alguém que disse que você não poderia fazer isso. Prove que ele está errado.
cut.hitobj.intro.gov.pos.3,Estou de mau humor, e nada me faria sentir melhor do que ver algumas coisas voando por aí.
cut.hitobj.intro.gov.pos.4,Nosso serviço de limpeza de ruas está nos cobrando por nada, por isso tenho um plano de como fazê-los trabalhar mais.
cut.hitobj.intro.gov.pos.5,Eu tenho um desafio divertido para você, meu amigo.

# {0} insult plural (clowns)
cut.hitobj.intro.gov.neg.1,Ouça, estou farto de você {0} dirigindo descuidadamente o tempo todo.
cut.hitobj.intro.gov.neg.2,Ultimamente, houve uma escassez de recursos, por isso, quero lhe pedir gentilmente.
# {0} insult plural (clowns)
cut.hitobj.intro.gov.neg.3,Hoje estou com disposição para pedir. Tudo deve permanecer no lugar. É melhor você {0} dirigir com cuidado!

# {0} will be a noun (i.e: cone)
cut.hitobj.req.negative.1,Não pressione um único {0}
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.negative.2,Não acerte mais que {0} {1}
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.positive,Clique em {0} {1}
# I.e. Porta Potties Hit, or John Smith hit
cur.hitobj.req.progress,{0} hit

# Will be used in "Hit 1 cone", or "Do not hit a single cone"
cut.hitobj.o.traffic_cone,Cone de tráfego
cut.hitobj.o.porta_potty,Bring Potty
cut.hitobj.o.bush,arbusto
cut.hitobj.o.pedestrian,Pedestre
cut.hitobj.o.snowman,Boneco de neve

# Will be used in "Hit 2 cones", or "Do not hit more than 2 cones"
cut.hitobj.o.traffic_cones,Cones de tráfego
cut.hitobj.o.porta_potties,Porta Potties
cut.hitobj.o.bushes,Arbustos
cut.hitobj.o.pedestrians,Pedestres
cut.hitobj.o.snowmen,Bonecos de neve

cut.hitobj.tip.neg,Evite dirigir em objetos marcados a qualquer custo
cut.hitobj.tip.pos,Procure objetos marcados

# Reward short names
# 12 PTS (short for points, use same as in terms)
cut.rew.short.pts,{0} Pts
cut.rew.short.next_car,Carro seguinte
cut.rew.short.aero,Aero +1
cut.rew.short.engine,Engine +1
cut.rew.short.gears,Engrenagens +1
cut.rew.short.turbo,Turbo +1
cut.rew.short.grip,Aderir +1

# Punishment short names
# -12 PTS (short for points, use same as in terms)
cut.pun.short.pts,- {0} Pts
cut.pun.short.lose_car,Perder carro
cut.pun.short.aero,Aero -1
cut.pun.short.engine,Motor -1
cut.pun.short.gears,Engrenagens -1
cut.pun.short.turbo,Turbo -1
cut.pun.short.grip,Aderência -1

# Will be used in mid sentence, like: "Hit 4 cones while drifting"
cut.while_drifting,enquanto à deriva

cut.short.full_throttle,Desafio: aceleração total
cut.short.tiny_car,Desafio: Carro Minúsculo
cut.short.huge_car,Desafio: Carro Enorme
cut.short.inv_steer,Desafio: Direção Invertida
cut.short.shield,Desafio: Campo de Força
cut.short.weaponize,Desafio: Raça Armada

# Will be used in sentence like "Assassinate John Smith"
cut.assassinate.1,Assassinado {0}
# Will be used in sentence like "Assassinate 3 Hipsters"
cut.assassinate.2,Assassinado {0} {1}
# Will be used in end of sentence like "Hipsters assassinated", or "John Smith assassinated"
cut.assassinated,{0} assassinado

### Car Prank mission cutscene

cut.prank.gov.laugh.1,*Rindo alto*
# {0} - curse word (crap)
cut.prank.gov.laugh.2,Haha! {0}
# {0} - curse word (crap)
cut.prank.gov.laugh.3,{0}, eles estão me matando!
cut.prank.gov.laugh.4,* Risadas *
cut.prank.gov.laugh.5,* Tenta segurar o riso *
cut.prank.gov.laugh.6,* Risadas *

cut.prank.player.react.1,Eu tenho que admitir, esse riso é contagioso.

cut.prank.player.react.2,O que há de tão engraçado?
# {0} will be a government agent name
cut.prank.player.react.3,Tenho a sensação de que isso não vai ser tão engraçado para mim, estou certo, {0}?
# {0} will be a government agent name
cut.prank.player.react.4,Ok, agora me conte a piada, por favor, {0}.
cut.prank.player.react.5,A última vez que ouvi essa risada, não foi nada engraçado para mim
cut.prank.player.react.6,Por que tenho um mau pressentimento sobre isso?


cut.prank.player.react2.1,Você deve estar brincando comigo.
cut.prank.player.react2.2,O QUE?!
# {0} - plural insult (clowns)
cut.prank.player.react2.3,Quem eram eles? Eu quero nomes! {0} pagará!
# {0} - curse word (crap)
cut.prank.player.react2.4,Oh {0} ...
# {0} - curse word (crap)
cut.prank.player.react2.5,{0} ...
cut.prank.player.react2.6,{0}!
# {0} and {1} - curse word (crap)
cut.prank.player.react2.7,{0} ...
cut.prank.player.react2.8,{0}, {1}.
cut.prank.player.react2.9,Pode vir!
# {0} - car model
cut.prank.player.react2.10,E acabei de repintar meus {0} ...
# When player has no car, he will say "And I just repainted my sneakers"
cut.prank.player.react2.10_2,tênis

# {0} - curse word (crap)
cut.prank.tiny_car.1,Você nunca acreditará no que aconteceu! Seu carro! {0}! Eles fizeram uma brincadeira e a encolheram. Você precisará controlá-lo com um joystick, porque sua bunda não vai caber lá. Hilário!
# {0} - random laughter from above
cut.prank.tiny_car.2,Alguém no laboratório testou o raio de contração no seu carro. Não se preocupe, aqui está um controle remoto, você ainda pode controlá-lo, mas será difícil. {0}.
cut.prank.tiny_car.3,Você já viu um filme antigo chamado Formigas? Bem, você terá que viver!
cut.prank.tiny_car.4,Sei que não fará sentido, mas houve um acidente na garagem. O raio de psiquiatra disparou na direção errada e seu carro foi atingido. Aqui está um controle remoto, use-o para controlar seu carro minúsculo.

cut.prank.tiny_car.descr,Complete a corrida com um carro minúsculo
cut.prank.tiny_car.tip,Você pode ajustar através de espaços menores que normalmente faria

# {0} - curse word (crap)
cut.prank.huge_car.1,Você nunca acreditará no que aconteceu! Seu carro! {0}! Eles aumentaram. OK {0}, agora é a sua vez! Ah, nós sabemos, vai ser difícil dirigir nessas pistas minúsculas. Hilário!
# {0} - random laughter from above
cut.prank.huge_car.2,Alguém no laboratório testou o raio de ajuste de densidade da matéria no seu carro. Não se preocupe, você ainda pode controlá-lo remotamente. {0}
cut.prank.huge_car.3,Você já viu aqueles filmes antigos de Godzilla? Claro que você deveria, você é daqueles tempos antigos. Enfim, seu carro foi ampliado. Tome cuidado agora.
cut.prank.huge_car.4,Sei que não fará sentido, mas houve um acidente na garagem. O raio de ajuste da densidade de partículas disparou na direção errada e seu carro foi atingido. Você tem sorte que não era o seu rosto. Aqui está um controle remoto, use-o para controlar seu carro de grandes dimensões.

cut.prank.huge_car.descr,Complete a corrida com o carro ampliado
cut.prank.huge_car.tip,Um tamanho maior significa mais danos a outros carros!

# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.1,Você nunca acreditará no que aconteceu! Seu carro! {0}! Eles colocaram {1} dentro da sua válvula do acelerador. Eu vou rir muito vendo você dirigir essa coisa!
# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.2,{0}! Aqueles idiotas mexeram com o seu carro novamente! Desta vez, eles colocaram {1} dentro da sua válvula do acelerador. Você já ouviu essa história sobre a lebre e a tartaruga, não ouviu? Ha ha.
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.3,Você nunca acreditará no que aconteceu! Aqueles {0} colocaram {1} dentro da sua válvula do acelerador. Não tenho ideia de como você conseguirá fazer isso. Boa sorte!
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.4,Isto é inacreditável! {0}! Eles colocaram {1} dentro da sua válvula do acelerador. Eu vou rir muito vendo você dirigir essa coisa!
cut.prank.full_throttle.5,Não fique bravo, mas tínhamos um mecânico estagiário trabalhando no seu carro, e ele pode ter trocado alguns fios errados. Teste seus freios. * Tenta segurar o riso *

cut.prank.full_throttle.descr,Complete a corrida com o acelerador travado a 100%
cut.prank.full_throttle.tip,Concentre-se na direção e evite obstáculos

# {0} - crap
cut.prank.inv_steer.1,Você nunca acreditará no que aconteceu! Seu carro! {0}! Eles inverteram a direção. Hahah, eu vou estar vendo pessoalmente você dirigir essa coisa!
cut.prank.inv_steer.2,Tínhamos um mecânico trainee trabalhando no seu carro, e ele poderia ter trocado alguns fios errados. Os controles podem parecer um pouco estranhos. * Tenta segurar o riso *

cut.prank.inv_steer.descr,Complete a corrida com a direção invertida
cut.prank.inv_steer.tip,Se você pudesse usar o controlador de cabeça para baixo ...

### Finish Xth

cut.fin_x.req.top,Você deve terminar entre {0}.
cut.fin_x.req.bottom,Você deve terminar {0} ou abaixo.

# {0} - player name or title
cut.fin_x.racer.intro.1,Yo {0}! Um poderoso amigo meu fez algumas apostas obscuras e, para encurtar a história, eles estão nos ameaçando a todos para fraudar a corrida.
# {0} - player name or title
cut.fin_x.racer.intro.2,{0}, espere. O vice-presidente de Diversidade está ameaçando a todos nós em pontos pré-determinados. Nada pessoal, só queria que você soubesse.

cut.fin_x.gov.intro.1,Fiz algumas apostas pessoais na próxima corrida e quero que você me ajude um pouco.
cut.fin_x.gov.intro.2,Gostaria de permanecer vivo um pouco mais? Então não estrague tudo.
cut.fin_x.gov.intro.3,Eu não tenho muito tempo A próxima corrida deve ser manipulada, não pergunte o porquê, faça o que for necessário.

cut.fin_x.tip,Fique de olho no seu marcador de posição no canto superior direito

cut.fin_x.descr1,Terminar no topo {0}
cut.fin_x.descr2,Conclua {0} ou abaixo

### Take Damage

# {0} - a number
cut.dmg.req,Faça pelo menos {0} dano ao seu carro.

cut.dmg.racer.intro.1,Eu sei que foi você quem furou meus pneus ontem à noite! Vou deixar passar, se você aceitar o meu desafio. Eu posso até jogar algo legal se você não falhar.

# {0} - friggin
cut.dmg.gov.intro.1,Apenas a pessoa que eu queria ver! Temos que fazer um novo pôster para o Bloody Rally Show, e seu carro parece perfeito para isso! Mas há apenas um problema: ele deve parecer "direto da ação {0}", se você entende o que quero dizer.
cut.dmg.gov.intro.2,Vejo que você tem uma nova pintura brilhante. Legal legal. Agora, seu próximo desafio ... * Risadas *
# {0} - player name or title
cut.dmg.gov.intro.3,Eu nunca gostei de você, {0}. É por isso que pensei nesse desagradável desafio.

cut.dmg.stay_alive.1,E tente permanecer vivo
# {0} - clown
cut.dmg.stay_alive.2,E tente não morrer, {0}

cut.dmg.tip,Dirigir-se contra obstáculos ou explosivos é a maneira mais rápida de sofrer danos

cut.dmg.descr,Recebe {0} de dano
cut.dmg.progress,Dano recebido

### Stay on track

# {0} - brace stone character's name
cut.on_track.racer.intro.1,Eu fiz uma aposta com {0}, ele disse que não há como você terminar a corrida sem sair da pista. Perderei uma quantia razoável de dinheiro, se você o fizer, por isso dirija com muito cuidado!

# {0} - some racer name
cut.on_track.gov.intro.1,Eu fiz uma aposta com {0}, ele diz que você não pode ficar na pista, eu concordo, mas que diabos, estou com sorte hoje, então eu aposto meio mil na sua bunda. Não se atreva a me decepcionar!
# {0} - Clowns
cut.on_track.gov.intro.2,Nossos jardineiros trabalham duro o dia todo plantando flores, e você {0} continua arruinando-as! Fique na pista desta vez!

cut.on_track.descr,Não saia da estrada por mais de {0} segundos por vez
cut.on_track.tip,Vá devagar nas esquinas, e vai ficar tudo bem!

### Be a pedestrian

cut.ped.req.1,Ah, e enquanto você anda a pé, tire uma boa foto de carro em close para mim.
# {0} - a number
cut.ped.req.2,Ah, e enquanto você anda a pé, tire {0} boas fotos de carros em close para mim.

# {0} - clown, {1} - vegan olive oil, {2} - fool
cut.ped.racer.intro.1,Adivinha o que {0}. Finalmente descobri quem deu um pulo no teto solar e agora é hora de pagar. Eu derramei {1} no seu tanque de gasolina, então você pode precisar lavar o sistema. Pena que você não vai participar desta corrida, {2}!

# {0} - vegan olive oil
cut.ped.gov.intro.1,Não fique bravo comigo por isso, mas aqui está o negócio. Estávamos filmando um filme de entretenimento adulto, e o carro que você preparou para esta etapa tinha espaço suficiente para 5 pessoas e um cameraman. Eles também fizeram uma bagunça com {0}, mas não se preocupe, nós vamos limpar isso depois!
cut.ped.gov.intro.2,Então, você pensou que poderia derrubar o grandalhão, hein? Pense de novo. Você será um pedestre nos próximos dias e também levaremos seu carro. É melhor você se lembrar disso da próxima vez!
# {0} - clown
cut.ped.gov.intro.3,Pensei que você poderia se safar com aquela sua, pequena {0}? Seu carro vai ficar conosco nas próximas corridas. Faça de novo e você vai se arrepender!
# {0} - clown
cut.ped.stay_alive.1,E tente permanecer vivo, {0}.
# {0} - clown
cut.ped.stay_alive.2,E tente não morrer, {0}.

cut.ped.descr,Participe da corrida como pedestre
cut.ped.tip,Não fique muito perto da pista!

# {0} - a number
cut.ped.descr1,Tire uma foto de carro em close-up
cut.ped.descr2,Tire {0} fotos de carros em close
cut.ped.progress1,Foto tirada
# {0} - a number
cut.ped.progress2,{0} fotos de carros tiradas

### Your car stolen

cut.stolen.racer.intro.1,Escute, cara, tenho más notícias para você. Algum palhaço roubou seu carro, eu o vi ir embora. Espero que você esteja segurado. Você também terá que andar a pé na próxima corrida.

cut.stolen.gov.intro.1,Você já jogou um jogo centenário chamado Grand Theft Auto? Bem, alguém literalmente brincou com seu carro, então parece que você terá que andar a pé. É uma merda ser você se você não tivesse seguro.

cut.stolen.stay_alive.1,E tente permanecer vivo
cut.stolen.stay_alive.2,E tente não morrer

cut.stolen.descr,Seu carro foi roubado
cut.stolen.tip,Melhor começar a economizar dinheiro para um carro novo

### Locked camera

# {0} - "do not change camera settings!"
cut.cam.req.1,Faça o que fizer, {0}.
cut.cam.req.2,Venha inferno ou água alta, {0}.
cut.cam.req.3,Aconteça o que acontecer, {0}.
cut.cam.req.4,Se você tiver coragem suficiente, {0}.
cut.cam.req.5,Aqui está uma bolsa de vômito, {0}.
cut.cam.req.6,Abra sua janela se você quiser vomitar, mas {0}.
cut.cam.req.end,não altere as configurações da câmera!

cut.cam.racer.intro.1,Aqui está um novo desafio divertido para você. Vou reconfigurar sua visão drone da maneira que você não vai gostar.
# {0} - clown
cut.cam.racer.intro.2,Eu não consegui dormir na noite passada, então mexi com o seu drone de visão. Por quê? Porque você é {0}, é por isso!
# {0} - clown
cut.cam.racer.intro.3,Eu quero desafiá-lo a jogar um jogo comigo! Ajustei nossos drones de visão para ficar em uma posição desconfortável. O primeiro a desistir é um {0}!

# {0} - clown
cut.cam.gov.intro.1,Espere um momento, você {0}. Nossos espectadores estão reclamando das configurações do seu drone de visão. Eu os ajustei da maneira que eles querem, ok?
# {0} - damn, {1} - clowns
cut.cam.gov.intro.2,{0}! Estou tão irritado porque você continua alterando as configurações do drone de visão. Você não pode simplesmente mantê-los firmes, como todos os outros {1} fazem?
cut.cam.gov.intro.3,Senhoras e senhores, preparem suas sacolas de vômito. O drone Vision quebrou e, até que seja consertado, nossos técnicos imploraram para não mudar nenhuma configuração.

cut.cam.descr,Complete a corrida sem alterar as configurações da câmera
cut.cam.tip,Se a penalidade parecer menos dolorosa do que dirigir com as configurações atuais da câmera, basta alterá-la!

cut.cam.shortdescr,Não altere as configurações da câmera

### Distribute Spam

# {0} - a number
cut.spam.req,Imprima pelo menos {0} lotes de folhetos

cut.spam.racer.intro.1,Psssst ... Escute, tenho um favor a pedir, estamos organizando um movimento secreto secreto contra o SOFACT. Queremos que o maior número de pessoas possível se junte ao nosso movimento. Se você pudesse ajudar a espalhar a notícia, isso significaria um mundo para nós!

# {0} - vegan olive oil
cut.spam.gov.intro.1,Queremos divulgar uma nova propaganda sobre os benefícios de saúde de {0}. Fomos em frente e conectamos uma impressora em cima do seu carro. Agora vá usá-lo.
# {0} - bacon burgers
