######################################
# Bloody Rally Show translations file 
# Locale: Chinese [partial GOOGLE TRANSLATED]
# Author: Cn123
# Contact: 王炸 / tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland 
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
# Example: John Smith. Friggin John Smith.
cut.ass.mid1.2,{0}。{1} {0}。
cut.ass.mid1.3,他是{0}。
# {1} will be insult singular, i.e. clown
cut.ass.mid1.4,我们发现{1}，他是{0}。
# {1} will be insult singular, i.e. clown
cut.ass.mid1.5,{0}。我非常讨厌{1}。

# Mid sentences for 2+ targets
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.1,我知道那些{1} {0}是谁。
# {0} will be plural insult (clowns), {1} will be a curse adjective (friggin)
cut.ass.mid2.2,那些{1} {0}。
cut.ass.mid2.3,{0}！
# {0} will be plural insult (clowns)
cut.ass.mid2.4,为我处理那些{0}！
# {1} will be insult plural, i.e. clowns
cut.ass.mid2.5,{0}。我非常讨厌那些{1}。

# These cannot be deleted, if you can't come up with something unique, just repeat some
# Singular forms
cut.ass.target1.1,潮人
cut.ass.target1.2,笨蛋
cut.ass.target1.3,小丑
cut.ass.target1.4,流光
cut.ass.target1.5,内容创建者
cut.ass.target1.6,YouTuber
cut.ass.target1.7,影响力
cut.ass.target1.8,经纪人
cut.ass.target1.9,野性
cut.ass.target1.10,SOFACT的敌人
cut.ass.target1.11,记者
cut.ass.target1.12,反叛
cut.ass.target1.13,厌女症

# These cannot be deleted, if you can't come up with something unique, just repeat some
# Plural forms
cut.ass.target2.1,赶时髦的人
cut.ass.target2.2,杜巴斯
cut.ass.target2.3,小丑
cut.ass.target2.4,彩带
cut.ass.target2.5,内容创作者
cut.ass.target2.6,YouTubers
cut.ass.target2.7,影响者
cut.ass.target2.8,经纪人
cut.ass.target2.9,骗子
cut.ass.target2.10,SOFACT的敌人
cut.ass.target2.11,记者
cut.ass.target2.12,叛军
cut.ass.target2.13,厌女症

# Full sentence will look like: Somebody [messed with] somebody
cut.ass.did.1,搞砸了
cut.ass.did.2,玩过
cut.ass.did.3,拧上
cut.ass.did.4,与自拍照
# If in your language "messed with me" and "stole from me" have different ways of saying,
# just create something that will look like ones above instead!
cut.ass.did.5,偷了东西

# Full sentence will look like: Somebody did something with [me]
# part from above will be used, try to make them compatible
cut.ass.harmed.1,我
cut.ass.harmed.2,一个你不需要认识的人
cut.ass.harmed.3,重要的人
cut.ass.harmed.4,SOFACT总裁
cut.ass.harmed.5,董事会成员
cut.ass.harmed.6,实况
cut.ass.harmed.7,敬上
cut.ass.harmed.8,我的朋友
cut.ass.harmed.9,亲爱的朋友
cut.ass.harmed.10,一个亲戚
cut.ass.harmed.11,错误的人
cut.ass.harmed.12,错误的家伙
cut.ass.harmed.13,我们的会员社交媒体影响者

# Additional circumstance for singular target. Will be attached to the end of sentence.
cut.ass.andwhat1.1,并且以为他可以摆脱它。
cut.ass.andwhat1.2,然后你不相信他在洗完澡后做了什么！
cut.ass.andwhat1.3,泄露了一些敏感信息
cut.ass.andwhat1.4,甚至从未道歉！
cut.ass.andwhat1.5,并以为没人会注意到。
cut.ass.andwhat1.6,就像没有明天。
# {0} - insult singular (clown)
cut.ass.andwhat1.7,然后说：“ {0}，您觉得怎么样？” ...

# Additional circumstance for plural target. Will be attached to the end of sentence.
cut.ass.andwhat2.1,并且以为他们可以摆脱它。
cut.ass.andwhat2.2,并且您将不相信他们之后的淋浴工作！
# the rest of andwhat2 is used directly from andwhat1

cut.ass.tip,您可以使用照片模式找到目标并计划您的点击

### Hit Objects Cutscene

cut.hitobj.intro.racer.1,我知道你开车不好，所以我要打个赌。
cut.hitobj.intro.racer.2,多样性副总裁请求帮忙，如果您有帮助，我将分配奖励现金，好吗？
cut.hitobj.intro.racer.3,您的开车给我留下了深刻的印象，并想给您一个挑战。
cut.hitobj.intro.racer.4,比赛很无聊，所以让我们赌一下。
cut.hitobj.intro.racer.5,您是否有其他挑战？
cut.hitobj.intro.racer.6,帮帮我，我不能一个人做。

cut.hitobj.intro.gov.pos.1,当东西被撞掉时，我们的观众喜欢它，所以这是您必须要做的。
cut.hitobj.intro.gov.pos.2,我打赌有人说你做不到。证明他错了。
cut.hitobj.intro.gov.pos.3,我心情不好，没有什么比看到一些东西飞快让我感觉更好了。
cut.hitobj.intro.gov.pos.4,我们的街道清洁服务不收取费用，因此我有一个计划，使他们更加努力地工作。
cut.hitobj.intro.gov.pos.5,我的朋友，我为您带来了一个有趣的挑战。

# {0} insult plural (clowns)
cut.hitobj.intro.gov.neg.1,听着，我讨厌你{0}，在那该死的时间里漫不经心地开车。
cut.hitobj.intro.gov.neg.2,最近资源短缺，所以我想很好地问你。
# {0} insult plural (clowns)
cut.hitobj.intro.gov.neg.3,我今天想订购。一切都应保留在原位。您{0}最好小心驾驶！

# {0} will be a noun (i.e: cone)
cut.hitobj.req.negative.1,不要打{0}
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.negative.2,命中率不超过{0} {1}
# {0} is a number and {1} is a plural noun (cones)
cut.hitobj.req.positive,击中{0} {1}
# I.e. Porta Potties Hit, or John Smith hit
cur.hitobj.req.progress,{0}命中

# Will be used in "Hit 1 cone", or "Do not hit a single cone"
cut.hitobj.o.traffic_cone,交通拥挤
cut.hitobj.o.porta_potty,带便盆
cut.hitobj.o.bush,衬套
cut.hitobj.o.pedestrian,行人
cut.hitobj.o.snowman,雪人

# Will be used in "Hit 2 cones", or "Do not hit more than 2 cones"
cut.hitobj.o.traffic_cones,交通锥
cut.hitobj.o.porta_potties,便盆
cut.hitobj.o.bushes,灌木丛
cut.hitobj.o.pedestrians,行人
cut.hitobj.o.snowmen,雪人

cut.hitobj.tip.neg,避免不计后果地开车撞入有标记的物体
cut.hitobj.tip.pos,查找标记的对象

# Reward short names
# 12 PTS (short for points, use same as in terms)
cut.rew.short.pts,{0}分
cut.rew.short.next_car,下一车
cut.rew.short.aero,航空+1
cut.rew.short.engine,引擎+1
cut.rew.short.gears,齿轮+1
cut.rew.short.turbo,加速+1
cut.rew.short.grip,抓地力+1

# Punishment short names
# -12 PTS (short for points, use same as in terms)
cut.pun.short.pts,-{0}分
cut.pun.short.lose_car,丢车
cut.pun.short.aero,航空-1
cut.pun.short.engine,引擎-1
cut.pun.short.gears,齿轮-1
cut.pun.short.turbo,涡轮-1
cut.pun.short.grip,握把-1

# Will be used in mid sentence, like: "Hit 4 cones while drifting"
cut.while_drifting,在漂流时

cut.short.full_throttle,挑战：全油门
cut.short.tiny_car,挑战：小汽车
cut.short.huge_car,挑战：巨大的车
cut.short.inv_steer,挑战：反向转向
cut.short.shield,挑战：力场
cut.short.weaponize,挑战：武器化种族

# Will be used in sentence like "Assassinate John Smith"
cut.assassinate.1,暗杀{0}
# Will be used in sentence like "Assassinate 3 Hipsters"
cut.assassinate.2,暗杀{0} {1}
# Will be used in end of sentence like "Hipsters assassinated", or "John Smith assassinated"
cut.assassinated,{0}被暗杀

### Car Prank mission cutscene

cut.prank.gov.laugh.1,*大笑*
# {0} - curse word (crap)
cut.prank.gov.laugh.2,哈哈哈！ {0}
# {0} - curse word (crap)
cut.prank.gov.laugh.3,{0}，他们在杀了我！
cut.prank.gov.laugh.4,*笑脸*
cut.prank.gov.laugh.5,*试着笑*
cut.prank.gov.laugh.6,*咯咯笑*

cut.prank.player.react.1,我不得不承认，这种笑声具有感染力。

cut.prank.player.react.2,有什么好笑的？
# {0} will be a government agent name
cut.prank.player.react.3,我觉得这对我来说不会太有趣了，{0}对吗？
# {0} will be a government agent name
cut.prank.player.react.4,好的，现在告诉我这个笑话，{0}。
cut.prank.player.react.5,上次我听到这个笑声对我一点都不好笑
cut.prank.player.react.6,为什么我对此有不好的感觉？


cut.prank.player.react2.1,你一定是在骗我。
cut.prank.player.react2.2,什么？！
# {0} - plural insult (clowns)
cut.prank.player.react2.3,他们是谁？我要名字！ {0}将支付！
# {0} - curse word (crap)
cut.prank.player.react2.4,哦{0} ...
# {0} - curse word (crap)
cut.prank.player.react2.5,{0} ...
cut.prank.player.react2.6,{0}！
# {0} and {1} - curse word (crap)
cut.prank.player.react2.7,{0} ...
cut.prank.player.react2.8,{0}，{1}。
cut.prank.player.react2.9,来吧！
# {0} - car model
cut.prank.player.react2.10,我刚刚重新粉刷了{0} ...
# When player has no car, he will say "And I just repainted my sneakers"
cut.prank.player.react2.10_2,球鞋

# {0} - curse word (crap)
cut.prank.tiny_car.1,您将永远不会相信发生了什么！你的车！ {0}！他们开了个恶作剧，把它缩小了。您将需要使用操纵杆来控制它，因为您的屁股无法放入其中。搞笑！
# {0} - random laughter from above
cut.prank.tiny_car.2,实验室里有人测试了汽车上的收缩射线。别担心，这是一个遥控器，您仍然可以驱动它，但这将非常困难。 {0}。
cut.prank.tiny_car.3,您看过一部叫《蚂蚁》的老电影吗？好吧，你必须活下去！
cut.prank.tiny_car.4,我知道这没有任何意义，但是车库发生了事故。收缩的射线向错误的方向发射，您的汽车被撞了。这是一个遥控器，可用于控制您的小型汽车。

cut.prank.tiny_car.descr,用微型车完成比赛
cut.prank.tiny_car.tip,您可以像平常一样缩小缝隙

# {0} - curse word (crap)
cut.prank.huge_car.1,您将永远不会相信发生了什么！你的车！ {0}！他们扩大了它。好的{0}，现在轮到您了！啊，我们知道，在那些微小的车道上行驶将非常棘手。搞笑！
# {0} - random laughter from above
cut.prank.huge_car.2,实验室里有人在汽车上测试了物质密度调节射线。不用担心，您仍然可以远程控制它。 {0}
cut.prank.huge_car.3,你看过那些哥斯拉的老电影吗？当然应该有，你来自那些古老的时代。无论如何，你的车变大了。保重
cut.prank.huge_car.4,我知道这没有任何意义，但是车库发生了事故。粒子密度调整射线向错误的方向发射，您的汽车被撞了。您很幸运，它不是您的脸。这是一个遥控器，可用来控制您的超大型汽车。

cut.prank.huge_car.descr,用扩大的汽车完成比赛
cut.prank.huge_car.tip,更大的尺寸意味着对其他汽车的损害更大！

# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.1,您将永远不会相信发生了什么！你的车！ {0}！他们已将{1}放在您的节流阀内。看着你开那个东西，我会笑我的屁股！
# {0} - crap, {1} - some item (bacon burger)
cut.prank.full_throttle.2,{0}！那些白痴再次弄乱了你的车！这次，他们将{1}放入了节气门。您听说过有关野兔和乌龟的故事，不是吗？哈哈。
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.3,您将永远不会相信发生了什么！那些{0}已将{1}放在您的节气门中。我不知道您将如何做到这一点。祝好运！
# {0} - clowns, {1} - bacon burger
cut.prank.full_throttle.4,太不可思议了！ {0}！他们已将{1}放在您的节流阀内。看着你开那个东西，我会笑我的屁股！
cut.prank.full_throttle.5,别生气，但是我们有个实习机械师在您的车上工作，他可能已经换错了一些电线。测试你的刹车。 *试着笑*

cut.prank.full_throttle.descr,以100％的油门速度完成比赛
cut.prank.full_throttle.tip,专注于转向并避免任何障碍

# {0} - crap
cut.prank.inv_steer.1,您将永远不会相信发生了什么！你的车！ {0}！他们已经扭转了方向盘。哈哈，我会亲自看着你开的东西！
cut.prank.inv_steer.2,我们有一个实习机械师在您的汽车上工作，他可能已经换错了一些电线。控件可能会有些奇怪。 *试着笑*

cut.prank.inv_steer.descr,倒转转向即可完成比赛
cut.prank.inv_steer.tip,如果您可以颠倒使用控制器...

### Finish Xth

cut.fin_x.req.top,您必须排在前{0}位。
cut.fin_x.req.bottom,您必须完成{0}或以下。

# {0} - player name or title
cut.fin_x.racer.intro.1,{0}！我的一个强大的朋友下了很多赌注，长话短说，他们正威胁我们所有人操纵比赛。
# {0} - player name or title
cut.fin_x.racer.intro.2,{0}，等待。多样性副总裁威胁我们所有人在预定地点完成比赛。没什么私人的，只是想让你知道。

cut.fin_x.gov.intro.1,我在下一场比赛中下了一些个人赌注，希望您能帮我一点忙。
cut.fin_x.gov.intro.2,您想再活一会吗？然后，不要搞砸了。
cut.fin_x.gov.intro.3,我没有很多时间。下一场比赛必须操纵，不要问为什么，只要做你必须做的。

cut.fin_x.tip,注意右上角的位置标记

cut.fin_x.descr1,排在前{0}名
cut.fin_x.descr2,完成{0}或以下

### Take Damage

# {0} - a number
cut.dmg.req,对您的汽车造成至少{0}的伤害。

cut.dmg.racer.intro.1,我知道昨晚是我的轮胎刺破了你！如果您接受我的挑战，我将顺其自然。如果你不会失败的话，我什至会投入一些好东西。

# {0} - friggin
cut.dmg.gov.intro.1,就是我想见的人！我们必须为Bloody Rally Show制作一张新海报，您的车似乎很适合！但是只有一个问题，如果您知道我的意思，它就必须看起来像“从{0}操作开始”。
cut.dmg.gov.intro.2,我看到你有一个崭新的光泽油漆工作。好好。现在，您的下一个挑战... *笑声*
# {0} - player name or title
cut.dmg.gov.intro.3,我从不喜欢你，{0}。这就是为什么我想到了这个令人讨厌的挑战。

cut.dmg.stay_alive.1,并尝试保持生命
# {0} - clown
cut.dmg.stay_alive.2,并不要死，{0}

cut.dmg.tip,驶入障碍物或爆炸物是最快的破坏方式

cut.dmg.descr,受到{0}伤害
cut.dmg.progress,承受伤害

### Stay on track

# {0} - brace stone character's name
cut.on_track.racer.intro.1,我用{0}下注，他说你不可能在不偏离赛道的情况下完成比赛。如果您这样做，我会损失大量现金，所以请小心驾驶！

# {0} - some racer name
cut.on_track.gov.intro.1,我用{0}下注，他说你不能跟上步伐，我倾向于同意，但是今天，我真幸运，所以我押注了你0.5百万。你不敢让我失望！
# {0} - Clowns
cut.on_track.gov.intro.2,我们的园丁整日努力工作，种花，而您{0}却不断毁坏它们！这次保持追踪！

cut.on_track.descr,一次越野行驶不要超过{0}秒
cut.on_track.tip,慢慢走，就可以了！

### Be a pedestrian

cut.ped.req.1,哦，而当您徒步漫步时，为我拍一张不错的特写车照。
# {0} - a number
cut.ped.req.2,哦，当您徒步漫步时，为我拍{0}张精美的特写车照片。

# {0} - clown, {1} - vegan olive oil, {2} - fool
cut.ped.racer.intro.1,猜猜{0}是什么。我终于弄清楚是谁把我的天窗倒了，现在该付款了。我已将{1}倒入您的油箱中，因此您可能需要冲洗系统。太糟糕了，您无法参加这场比赛，{2}！

# {0} - vegan olive oil
cut.ped.gov.intro.1,不要为此生我的气，但这是交易。我们正在拍摄一部成人娱乐电影，而您为此阶段准备的汽车刚好可以容纳5人和一名摄影师。他们还把{0}弄得一团糟，但是您不用担心，我们稍后会清理它！
cut.ped.gov.intro.2,所以，你以为你可以放下大个子，对吧？再想一想。接下来的几天您将成为行人，我们也将带您上车。下次您最好记住这一点！
# {0} - clown
cut.ped.gov.intro.3,以为您可以摆脱自己的st头，小{0}？在接下来的几场比赛中，您的车将与我们同住。再做一次，你会后悔的！
# {0} - clown
cut.ped.stay_alive.1,并尝试保持生命，{0}。
# {0} - clown
cut.ped.stay_alive.2,并不要死，{0}。

cut.ped.descr,以行人身份参加比赛
cut.ped.tip,不要站在赛道附近！

# {0} - a number
cut.ped.descr1,拍摄一张特写车照
cut.ped.descr2,拍摄{0}张特写车照
cut.ped.progress1,拍摄的照片
# {0} - a number
cut.ped.progress2,{0}张汽车照片

### Your car stolen

cut.stolen.racer.intro.1,听着，伙计，我对你有个坏消息。一些小丑刚偷了你的车，我看见他开走了。希望您有保险。在下一场比赛中，您还必须步行步行。

cut.stolen.gov.intro.1,您是否玩过百年历史的游戏《侠盗猎车手》？好吧，有人真的是在玩你的车，所以看起来你必须步行。如果您没有保险，那就很遗憾。

cut.stolen.stay_alive.1,并尝试保持生命
cut.stolen.stay_alive.2,并不要死

cut.stolen.descr,你的车被偷了
cut.stolen.tip,最好开始为新车省钱

### Locked camera

# {0} - "do not change camera settings!"
cut.cam.req.1,无论您做什么，{0}。
cut.cam.req.2,来吧，地狱或高水，{0}。
cut.cam.req.3,无论发生什么，{0}。
cut.cam.req.4,如果胆量足够大，请{0}。
cut.cam.req.5,这是一个呕吐袋{0}。
cut.cam.req.6,如果您想鸣叫，请打开窗口，但是为{0}。
cut.cam.req.end,请勿更改相机设置！

cut.cam.racer.intro.1,这是给您带来的新挑战。我将以您不喜欢的方式重新配置您的视觉无人机。
# {0} - clown
cut.cam.racer.intro.2,昨晚我无法入睡，所以我把你的视力无人机弄糟了。为什么？因为您是{0}，所以！
# {0} - clown
cut.cam.racer.intro.3,我想挑战你和我一起玩游戏！我调整了无人机的视线，使其处于不舒适的位置。放弃的第一个是{0}！

# {0} - clown
cut.cam.gov.intro.1,请稍候，您{0}。我们的观众抱怨您的视觉无人机设置。我已经按照他们想要的方式调整了它们，好吗？
# {0} - damn, {1} - clowns
cut.cam.gov.intro.2,{0}！我很生气，因为您一直在更改视觉无人机的设置。您不能像其他所有{1}一样保持它们稳定吗？
cut.cam.gov.intro.3,女士们，先生们，准备好行李袋。视觉无人机坏了，在修复之前，我们的技术人员恳求不要更改任何设置。

cut.cam.descr,在不更改相机设置的情况下完成比赛
cut.cam.tip,如果罚款似乎不如使用当前相机设置驾驶时痛苦，只需进行更改即可！

cut.cam.shortdescr,请勿更改相机设置

### Distribute Spam

# {0} - a number
cut.spam.req,至少打印{0}批传单

cut.spam.racer.intro.1,Psssst ...听着，我有一个问题要问，我们正在组织一次针对SOFACT的秘密地下运动。我们希望有尽可能多的人加入我们的运动。如果您能帮助传播这个词，对我们来说将意味着一个世界！

# {0} - vegan olive oil
cut.spam.gov.intro.1,我们希望传播有关{0}的健康益处的新宣传。我们继续前进，并在您的汽车顶部安装了打印机。现在去使用它。
# {0} - bacon burgers
cut.spam.gov.intro.2,我们伪造了一些关于{0}的研究结果，我们希望每个人都阅读它。我们继续前进，并在您的汽车顶部焊接了一台打印机。在下一场比赛中继续使用它。

# Do not modify {Action.Fire}
cut.spam.tip,继续按{Action.Fire}以打印这些传单

cut.spam.descr,分发{0}包传单
cut.spam.prog,成批分发传单

### Weaponize

cut.weaponize.req,我们给了所有人武器。这将变得疯狂，我喜欢它！

cut.weaponize.gov.intro.1,最近，《血腥拉力赛表演》的观众非常无聊，因此我们将为事情加点趣味。
# {0} - clowns
cut.weaponize.gov.intro.2,我看到你们{0}中的大多数人得到了全新的油漆工作。希望他们在下一场比赛后保持这种状态。

cut.weaponize.descr,用武器装备的汽车完成比赛
cut.weaponize.tip,值得庆幸的是你现在还不是行人

### Campaign Win (Freedom)

# {0} - racer name
cut.freedom.1,{0}，恭喜您获得自由！我悲伤地看到你去，但。您确定不想再呆一个赛季吗？
# {0} - car model name
cut.freedom.2,谢谢，但我真累。需要洗去我的{0}上的血。
# {0} - he or she, depending on player gender (see term.he / term.she)
cut.freedom.3,*走入夕阳，知道有一天{0}将再次经历这个地狱... *
# When player has no car, he will say he has to clean the blood off his shoes
cut.freedom.shoes,鞋子

### Campaign Season Finished

# {0} - player name
cut.season.alive1.1,{0}，您到底是怎么做到的？因为您，我们必须尽早完成本赛季！
# {0} - clowns
cut.season.alive1.2,我能说的是，他们是{0}一堆。
cut.season.alive1.3,我不得不承认我一直都喜欢你。我们需要在SOFACT中像您这样的人。当您完成赛车生涯后，我可能会为您提供工作。
cut.season.alive1.4,我很受宠若惊，但现在我想回到燃烧橡胶的状态。直到下次！下次再找我更值得的对手，对吗？

cut.season.1,伙计们，季节结束了！每个人都有时间回家。
cut.season.cheer.1,最后！
cut.season.cheer.2,呜呜！
cut.season.cheer.3,是!
cut.season.cheer.4,天哪，终于！
cut.season.cheer.5,我生命中最好的一天！
cut.season.cheer.6,我太高兴啦！
cut.season.cheer.7,欢呼！
cut.season.cheer.8,吉利！
cut.season.cheer.9,pp！
# {0} clowns {1} - fools
cut.season.2,家？家！您{0}不会活着离开这里！下个赛季将从明天开始，我希望大家都为比赛准备好防锈桶并排队。家...哈哈哈{1} ...

### Campaign Fail

cut.fail.boo.1,o
cut.fail.boo.2,失败者！
cut.fail.boo.3,是谁呀？
cut.fail.boo.4,太糟糕了
cut.fail.boo.5,！
cut.fail.boo.6,瘸！
cut.fail.boo.7,那会是谁？

cut.fail.cry.1,不！
cut.fail.cry.2,为什么！
cut.fail.cry.3,疼痛...
cut.fail.cry.4,我非常喜欢你
cut.fail.cry.5,我们会想你！
cut.fail.cry.6,真可惜
cut.fail.cry.7,我不敢相信...

cut.fail.1,伙计们，季节结束了！而且我们这里有一位名人，甚至没有进入前三名，因此我们将把{0}冻结为冷冻睡眠！
cut.fail.2,是我。我很抱歉...
# {0} - racer name, {1} - clowns, {2} - bacon burger {3} - vegan olive oil
cut.fail.3,好，足够的戏剧！ {0}，安全将陪伴您进入冰箱！对于您{1}的其他人，在我用{2}塞满您的头盔并用{3}涂上他们的面罩之前，请先离开这里！

#######################################
### Dialogs and in-game messages

# Please check that you are using same terms as main_menu.btn.settings / settings.gameplay, etc
dial.discord_post_permission,我们可以在“血腥拉力赛表演失调”中发布您的分数吗？ <br>将显示Steam昵称，跟踪时间和尝试次数。 <br>随时在“设置”>“游戏方式”>“发布到不和谐”中更改选择
dial.time_attack_car_locked,所选汽车已锁定，请先在Campaign中升级您的赛车手以解锁它！
dial.camp.corrupted_save_files,发现损坏的广告系列保存文件：{0}
dial.camp.load_fail,无法加载保存状态：{0} <br> {1}
dial.camp.not_enough_cash,您没有足够的现金！

# {0} - clowns
dial.camp.lucky1.1,{0}，今天我很慷慨！
# {0} - clowns
dial.camp.lucky1.2,我看到你们当中有些人像那些冒着生命危险尝试拍照的{0}一样破产。
# {0} - clowns
dial.camp.lucky1.3,{0}，您好！ Eenie meenie miney mo ...
# {0} - friggin (adjective)
dial.camp.lucky1.4,多好的一天啊！感谢你们中的一位，一位正在写关于SOFACT的废话的{0}记者刚被担架抬走了！
# {0} - clowns
dial.camp.lucky1.5,该死的口袋里装满了现金，我无处可放。还可以给您一些{0} ...
# {0} - beef bacon burger, {1} - clowns
dial.camp.lucky1.6,您知道，我拥有一家{0}公司，对吗？ {1}个中的一个在上一场比赛中淘汰了我主要竞争对手的CEO！
# {0} - clowns, {1} - vegan olive oil
dial.camp.lucky1.7,我对你们其中一个{0}进行了恶作剧。我在您的整个座位上擦了{1}，而您甚至都没有注意到！哈哈，好笑！我会弥补的。

# in this block {0} is always racer name ${1} is cash amount
dial.camp.lucky2.1,幸运的赢家是... {0}！恭喜，您将获得$ {1}！
dial.camp.lucky2.2,{0}，过来这里！我给你$ {1}。不要以为它是免费的，而是要换来一些将来的差事。
dial.camp.lucky2.3,{0}！这是$ {1}！去买点好东西。
dial.camp.lucky2.4,{0}！这是$ {1}！现在打败它。
dial.camp.lucky2.5,{0}，取$ {1}。感谢您的服务！
dial.camp.lucky2.6,我选择{0}作为这一光荣的$ {1}现金奖的赢家。不要把全部花在一个地方！
dial.camp.lucky2.7,{0} ...我不喜欢你，但是，嘿，拿这$ {1}。作为回报，我将请您帮忙。没什么阴暗的，我不会的！

# {0} - name, ${1} - cash amount
dial.camp.resurrected,赛车手{0}被现场医疗人员以$ {1}的价格带回了生活
dial.camp.resurrect_no_cash,赛车{0}没有足够的现金来支付医疗费用。 RIP”
# {0} - clowns
dial.camp.all_broke,{0}如何设法一次破产。表演必须继续，SOFACT将给你们每个失败者20000美元。去买点好东西。
# {0} - name, {1} - clown
dial.camp.early_win,哇，{0}，您淘汰了所有人！我们将不得不提前结束本赛季。恭喜，您扭曲了{1}，您赢了！
dial.camp.on_camp_fail,抱歉，您必须进入前3名才能继续竞选。而且由于您似乎没有$ {0}来偿还债务，所以我的朋友，这对您来说已经算是一笔大买卖了。
dial.camp.congrats_free_man,恭喜你！您现在是自由人！
dial.camp.freedom_not_enough_cash,抱歉，您现金短缺！转到下一个季节，赚取更多！
dial.camp.exit_confirm,您确定要退出此广告系列吗？进度将被保存。
dial.camp.card.no_regen,您无法重新生成已经完成的阶段！
# {0} - some track name. keep the quotes
dial.camp.card.saved_already,曲目“ {0}”已存在于您的收藏夹中。您要更换吗？
dial.camp.card.saved,曲目“ {0}”已添加到您的收藏中！
dial.camp.card.no_walk_completed,您不能在完整的阶段中步行！
dial.camp.card.no_walk_special,在特殊阶段，您不能步行！
# {0} - name
dial.camp.card.go_ped_confirm,抱着你的马，{0}，你没有车！您确定要以行人身份参加比赛吗？
# {0} - list of names (john, smith, peter)
dial.camp.card.some_peds_confirm,有些赛车手没有车！ （{0}）。他们将以行人身份参加比赛。这个可以吗？
dial.camp.card.some_peds,有些赛车手付不起舞台费。他们将以行人身份参加比赛：{0}

dial.paint.no_1k,您没有$ 1000！

dial.upgrade.not_in_time_attack,在Time Attack模式下无法更改调音
dial.upgrade.week_over,现在无法升级汽车，本周结束了！力学已经在发展中。
dial.upgrade.already_done,机械师仍在努力进行您以前的升级！完成下一阶段后再回来。
dial.upgrade.no_cash,您负担不起这次升级！

dial.camp.load_finished,您确定要继续此广告系列吗？已经完成了！
dial.camp.delete_confirm,您确定要删除此广告系列吗？
dial.camp.name_required,您必须输入广告系列名称！
dial.camp.name_taken,已经有一个使用此名称的广告系列！

dial.camp.gratitudes.1,谢谢！
dial.camp.gratitudes.2,哇！你是最棒的！
dial.camp.gratitudes.3,我的天啊！谢谢！
dial.camp.gratitudes.4,谢谢！！
dial.camp.gratitudes.5,我欠你！
dial.camp.gratitudes.6,你是最伟大的！
dial.camp.gratitudes.7,我不会忘记的
dial.camp.gratitudes.8,我该做什么呢？
dial.camp.gratitudes.9,我永远在你的债务中！
dial.camp.gratitudes.10,凉！我很感激！
dial.camp.gratitudes.11,真好！

dial.camp.no_cash.1,杜德，你的口袋空了！
dial.camp.no_cash.2,不错的尝试，您负担不起！
dial.camp.no_cash.3,你在嘲笑我吗？看你的钱包！
dial.camp.no_cash.4,咄。您现金短缺！
dial.camp.no_cash.5,你自己不够...
dial.camp.no_cash.6,我不想让你破产，对不起
dial.camp.no_cash.7,你还不够！

dial.race.missing_bindings,嘿，看来玩家{0}（{1}）缺少一些控制器绑定！转到“设置”>“输入”，然后查看“竞赛”控件以解决此问题！
dial.race.missing_bindings_ped,嘿，播放器{0}（{1}）似乎缺少一些键绑定！转到“设置”>“输入”，并查看行人控件以解决此问题！
# {0} - clown
dial.race.ped_death,我们需要医护人员！一些{0}被浪费了！希望他有足够的现金支付医疗费用！

dial.ed.no_cars,您还没有车！创建一个新车并先保存。
dial.ed.name_the_car,命名新车
dial.ed.car_name,车名

dial.ed.car_sprites_missing,一些必需的精灵丢失了！请参考《汽车改装指南》并创建以下文件：{0}。
dial.ed.car_sprites_deleted,您不能只删除汽车精灵文件！缺少的必需文件已替换为透明的1x1像素：{0}。
dial.ed.remove_car_name_colon,请从汽车型号名称中删除“：”！
dial.ed.car_name_taken,型号名称“ {0}”已被使用！
dial.ed.car_too_fast,《 SOFACT规定》不允许汽车在调校之前超过速度指数{0}！这辆车的速度指数为{1}。首先减少“参数”中的内容！
dial.ed.car_close_confirm,您确定要关闭车子吗？任何未保存的更改将丢失
dial.ed.car_delete_confirm,您确定要删除这辆车：{0}吗？
